user_id,tenure_days,plan,primary_device,region,age_group,bundle_type,num_services,sessions_last_30d,active_days_last_30d,watch_time_last_30d,avg_session_duration_min,completion_rate,skip_rate,content_diversity_score,feature_usage_score,search_activity_last_30d,watchlist_additions_last_30d,days_since_last_session,sessions_per_active_day,watch_time_per_active_day,searches_per_session,watchlist_additions_per_session,will_churn_30d,signup_date,behavioral_segment,churn_probability,churn_date
U000450,866,individual,mobile,US,25_34,standalone,4,14,9,1191.32,64.83,0.8733,0.1806,0.7259,0.7094,4,5,2,1.5556,132.3689,0.2857,0.3571,0,2023-02-16,power,0.001266,
U000451,835,family,mobile,EU,18_24,standalone,2,14,4,663.8,37.52,0.6793,0.3908,0.253,0.3868,4,2,2,3.5,165.95,0.2857,0.1429,0,2023-03-19,passive,0.044177,
U000452,464,premium,mobile,LATAM,35_44,bundle,3,14,9,583.11,47.74,0.5063,0.6103,0.2518,0.4417,6,2,1,1.5556,64.79,0.4286,0.1429,0,2024-03-24,passive,0.029931,
U000453,51,student,mobile,APAC,25_34,bundle,5,14,12,1075.3,70.4,0.8141,0.276,0.6964,0.8838,12,9,0,1.1667,89.6083,0.8571,0.6429,0,2025-05-11,power,0.000656,
U000454,549,individual,mobile,LATAM,25_34,standalone,1,6,2,145.0,26.92,0.4341,0.585,0.4136,0.3513,2,2,45,3.0,72.5,0.3333,0.3333,0,2023-12-30,at_risk,0.799593,
U000455,513,premium,tv,EU,18_24,standalone,3,23,15,1133.16,53.47,0.6188,0.4027,0.6531,0.4837,11,1,4,1.5333,75.544,0.4783,0.0435,0,2024-02-04,casual,0.008231,
U000456,159,family,tablet,LATAM,25_34,standalone,3,19,9,696.5,39.94,0.99,0.1056,1.0,0.9529,3,5,8,2.1111,77.3889,0.1579,0.2632,0,2025-01-23,power,0.000408,
U000457,582,individual,mobile,LATAM,25_34,standalone,1,4,1,22.34,6.72,0.5536,0.574,0.3654,0.2234,4,1,17,4.0,22.34,1.0,0.25,1,2023-11-27,passive,0.64736,2025-07-15
U000458,762,individual,tv,LATAM,18_24,bundle,1,30,16,1866.13,62.88,0.8395,0.2067,0.8787,0.7063,5,6,6,1.875,116.6331,0.1667,0.2,0,2023-05-31,power,0.00066,
U000459,122,individual,desktop,EU,25_34,standalone,4,10,4,430.25,48.1,0.99,0.011,0.6846,0.4485,22,3,0,2.5,107.5625,2.2,0.3,0,2025-03-01,power,0.001373,
U000460,660,family,mobile,US,45_54,standalone,2,15,8,574.76,34.39,0.3339,0.773,0.3766,0.343,2,5,5,1.875,71.845,0.1333,0.3333,0,2023-09-10,passive,0.098809,
U000461,152,individual,tv,LATAM,45_54,bundle,5,11,5,707.98,53.15,0.99,0.024,0.7994,0.8616,11,6,3,2.2,141.596,1.0,0.5455,0,2025-01-30,power,0.000565,
U000462,682,family,mobile,LATAM,25_34,bundle,5,20,14,1036.61,42.56,0.7642,0.3035,0.7986,0.7037,11,10,8,1.4286,74.0436,0.55,0.5,0,2023-08-19,power,0.000744,
U000463,395,student,desktop,US,55_plus,standalone,2,9,4,166.9,20.41,0.4991,0.431,0.4567,0.5117,3,1,11,2.25,41.725,0.3333,0.1111,0,2024-06-01,passive,0.11909,
U000464,35,family,mobile,LATAM,18_24,standalone,5,8,2,307.91,46.35,0.9405,0.0821,0.5709,1.0,16,7,3,4.0,153.955,2.0,0.875,0,2025-05-27,power,0.002347,
U000465,871,student,mobile,LATAM,45_54,bundle,3,2,1,34.2,21.79,0.5532,0.5774,0.3434,0.2529,1,1,7,2.0,34.2,0.5,0.5,1,2023-02-11,at_risk,0.760972,2025-07-31
U000466,174,premium,desktop,EU,55_plus,bundle,2,8,1,327.05,40.36,0.5836,0.4461,0.3011,0.2733,3,4,14,8.0,327.05,0.375,0.5,0,2025-01-08,passive,0.259697,
U000467,549,student,tv,LATAM,35_44,bundle,5,17,12,1119.95,65.43,0.7472,0.2898,0.7706,0.3559,8,3,0,1.4167,93.3292,0.4706,0.1765,0,2023-12-30,power,0.001451,
U000468,188,student,mobile,LATAM,18_24,standalone,2,7,2,229.69,33.44,0.9743,0.1677,0.4927,0.3533,5,3,4,3.5,114.845,0.7143,0.4286,0,2024-12-25,casual,0.013252,
U000469,842,student,tablet,LATAM,55_plus,standalone,3,14,7,525.76,35.47,0.9525,0.1028,0.9679,0.4065,8,6,6,2.0,75.1086,0.5714,0.4286,0,2023-03-12,power,0.00191,
U000470,673,individual,desktop,US,25_34,bundle,1,8,5,170.55,26.84,0.6413,0.3977,0.4211,0.115,6,2,2,1.6,34.11,0.75,0.25,0,2023-08-28,passive,0.036277,
U000471,730,individual,tv,US,18_24,bundle,3,34,27,2083.12,54.09,0.8998,0.1713,0.8,0.6398,13,11,1,1.2593,77.1526,0.3824,0.3235,0,2023-07-02,power,8.6e-05,
U000472,406,family,mobile,LATAM,45_54,bundle,2,5,4,33.14,8.23,0.2263,0.8157,0.3571,0.2368,1,2,19,1.25,8.285,0.2,0.4,1,2024-05-21,at_risk,0.802836,2025-07-11
U000473,437,premium,mobile,LATAM,25_34,bundle,4,14,10,743.27,49.75,0.7904,0.21,0.6501,0.3532,8,3,11,1.4,74.327,0.5714,0.2143,0,2024-04-20,casual,0.007066,
U000474,582,individual,desktop,LATAM,25_34,bundle,3,5,5,136.65,31.46,0.6992,0.2909,0.4074,0.3107,4,3,29,1.0,27.33,0.8,0.6,1,2023-11-27,passive,0.356683,2025-07-28
U000475,713,individual,mobile,LATAM,35_44,standalone,5,36,12,1450.6,49.83,0.8058,0.2748,0.4866,0.6827,14,6,2,3.0,120.8833,0.3889,0.1667,0,2023-07-19,power,0.000277,
U000476,767,individual,mobile,LATAM,55_plus,standalone,3,21,8,779.15,37.61,0.5449,0.4438,0.3622,0.3739,4,3,9,2.625,97.3938,0.1905,0.1429,0,2023-05-26,casual,0.018282,
U000477,45,family,mobile,LATAM,35_44,standalone,3,8,1,265.21,36.41,0.632,0.3473,0.5935,0.3947,4,5,19,8.0,265.21,0.5,0.625,0,2025-05-17,casual,0.110411,
U000478,607,student,mobile,US,45_54,bundle,3,5,1,124.57,23.04,0.5552,0.5421,0.05,0.5784,4,1,1,5.0,124.57,0.8,0.2,0,2023-11-02,passive,0.185623,
U000479,125,individual,tv,LATAM,18_24,standalone,3,3,1,144.21,46.78,0.5628,0.4898,0.1796,0.4909,6,1,0,3.0,144.21,2.0,0.3333,0,2025-02-26,at_risk,0.368091,
U000480,280,student,mobile,APAC,35_44,bundle,4,20,7,1490.38,63.28,0.8608,0.2744,0.844,0.8395,5,9,7,2.8571,212.9114,0.25,0.45,0,2024-09-24,power,0.000762,
U000481,752,individual,mobile,APAC,35_44,standalone,5,25,17,1400.66,65.53,0.9229,0.0723,0.5766,0.4984,6,12,0,1.4706,82.3918,0.24,0.48,0,2023-06-10,power,0.00019,
U000482,248,individual,mobile,LATAM,25_34,standalone,3,9,4,434.64,44.36,0.8537,0.0765,0.6266,0.3402,8,8,22,2.25,108.66,0.8889,0.8889,0,2024-10-26,casual,0.02488,
U000483,724,student,mobile,US,25_34,standalone,2,8,3,275.05,33.22,0.8344,0.2906,0.483,0.4829,5,5,12,2.6667,91.6833,0.625,0.625,0,2023-07-08,casual,0.026263,
U000484,433,student,mobile,US,18_24,bundle,2,7,5,61.38,8.75,0.495,0.6086,0.1016,0.0,0,4,4,1.4,12.276,0.0,0.5714,1,2024-04-24,at_risk,0.580983,2025-07-07
U000485,232,family,mobile,LATAM,25_34,standalone,3,1,2,14.47,12.59,0.4689,0.5785,0.1497,0.2727,4,0,37,0.5,7.235,4.0,0.0,0,2024-11-11,at_risk,0.959267,
U000486,321,student,tablet,LATAM,35_44,bundle,3,1,4,28.39,22.15,0.5931,0.4251,0.3497,0.2166,0,5,22,0.25,7.0975,0.0,5.0,1,2024-08-14,at_risk,0.792182,2025-07-19
U000487,492,family,mobile,APAC,25_34,standalone,5,28,17,1583.08,58.81,0.7063,0.3582,0.4591,0.7308,9,1,2,1.6471,93.1224,0.3214,0.0357,0,2024-02-25,power,0.00055,
U000488,696,individual,mobile,LATAM,35_44,standalone,3,8,2,378.8,54.14,0.6435,0.2819,0.568,0.5261,6,5,3,4.0,189.4,0.75,0.625,0,2023-08-05,casual,0.028685,
U000489,557,premium,tv,US,45_54,standalone,1,10,6,361.44,38.71,0.6217,0.3974,0.4817,0.5433,2,1,0,1.6667,60.24,0.2,0.1,0,2023-12-22,passive,0.022216,
U000490,842,family,tablet,US,35_44,standalone,4,7,4,340.28,41.89,0.5699,0.3525,0.4614,0.4851,10,3,10,1.75,85.07,1.4286,0.4286,0,2023-03-12,casual,0.026075,
U000491,785,student,tv,LATAM,45_54,bundle,3,3,3,113.89,47.03,0.6252,0.4227,0.48,0.3824,2,2,15,1.0,37.9633,0.6667,0.6667,0,2023-05-08,passive,0.189185,
U000492,686,premium,desktop,US,35_44,standalone,2,10,5,227.61,25.74,0.557,0.5368,0.5742,0.5317,6,4,4,2.0,45.522,0.6,0.4,0,2023-08-15,casual,0.037449,
U000493,555,individual,mobile,APAC,55_plus,standalone,3,17,8,596.79,35.52,0.6108,0.4596,0.8636,0.4362,8,5,3,2.125,74.5988,0.4706,0.2941,0,2023-12-24,casual,0.008748,
U000494,282,individual,mobile,LATAM,45_54,standalone,2,2,1,40.76,27.47,0.3745,0.7891,0.485,0.0,4,0,21,2.0,40.76,2.0,0.0,1,2024-09-22,at_risk,0.949781,2025-07-09
U000495,389,family,mobile,LATAM,25_34,bundle,2,23,13,939.49,36.01,0.7828,0.2471,0.5747,0.3541,6,4,6,1.7692,72.2685,0.2609,0.1739,0,2024-06-07,casual,0.004897,
U000496,133,family,mobile,LATAM,35_44,standalone,1,7,5,45.17,5.31,0.5241,0.5142,0.2189,0.1728,1,1,22,1.4,9.034,0.1429,0.1429,1,2025-02-18,at_risk,0.702203,2025-07-18
U000497,355,individual,desktop,EU,35_44,bundle,3,16,10,523.19,37.4,0.7227,0.3567,0.5692,0.2303,6,2,19,1.6,52.319,0.375,0.125,0,2024-07-11,casual,0.011349,
U000498,836,individual,tv,US,45_54,bundle,3,20,12,875.88,40.43,0.8275,0.1822,0.5206,0.7534,10,3,1,1.6667,72.99,0.5,0.15,0,2023-03-18,power,0.000661,
U000499,400,student,tablet,US,25_34,bundle,2,12,9,712.06,45.7,0.7628,0.3139,0.5762,0.4156,3,1,11,1.3333,79.1178,0.25,0.0833,0,2024-05-27,casual,0.006782,
U000500,129,individual,desktop,EU,35_44,bundle,5,21,12,1287.89,54.96,0.9414,0.2421,0.8403,0.7254,8,7,2,1.75,107.3242,0.381,0.3333,0,2025-02-22,power,0.000486,
U000501,597,premium,tablet,APAC,45_54,bundle,3,15,10,921.65,55.46,0.7546,0.203,0.4293,0.4859,10,7,14,1.5,92.165,0.6667,0.4667,0,2023-11-12,casual,0.003991,
U000502,868,individual,mobile,LATAM,55_plus,standalone,4,21,14,949.45,49.75,0.99,0.01,0.7904,0.751,10,7,5,1.5,67.8179,0.4762,0.3333,0,2023-02-14,power,0.000349,
U000503,785,premium,tablet,EU,25_34,bundle,2,10,3,311.74,26.6,0.5874,0.4631,0.309,0.2748,3,2,12,3.3333,103.9133,0.3,0.2,0,2023-05-08,passive,0.152804,
U000504,268,student,mobile,LATAM,25_34,bundle,1,1,1,10.0,6.04,0.4259,0.6087,0.2792,0.0,2,0,3,1.0,10.0,2.0,0.0,1,2024-10-06,at_risk,0.909757,2025-07-22
U000505,425,family,mobile,LATAM,25_34,standalone,3,15,10,405.09,19.64,0.7302,0.347,0.3417,0.6374,8,4,3,1.5,40.509,0.5333,0.2667,0,2024-05-02,casual,0.010312,
U000506,492,premium,tv,LATAM,35_44,bundle,4,25,12,1778.81,71.55,0.84,0.202,0.7177,0.8116,11,13,1,2.0833,148.2342,0.44,0.52,0,2024-02-25,power,0.0002,
U000507,245,family,desktop,LATAM,18_24,bundle,4,9,6,398.18,48.07,0.5735,0.4196,0.6047,0.5697,2,2,1,1.5,66.3633,0.2222,0.2222,0,2024-10-29,casual,0.026025,
U000508,264,student,tablet,EU,55_plus,standalone,2,5,2,262.85,38.32,0.4741,0.542,0.4002,0.4397,5,3,10,2.5,131.425,1.0,0.6,0,2024-10-10,passive,0.223616,
U000509,236,individual,mobile,LATAM,35_44,bundle,2,7,3,165.64,28.19,0.4687,0.6158,0.4957,0.1548,3,1,6,2.3333,55.2133,0.4286,0.1429,0,2024-11-07,passive,0.352581,
U000510,896,student,tablet,US,25_34,standalone,4,17,13,435.72,25.95,0.9817,0.133,0.7957,0.7362,9,9,5,1.3077,33.5169,0.5294,0.5294,0,2023-01-17,power,0.000368,
U000511,679,family,tv,LATAM,18_24,standalone,2,18,13,1069.69,43.24,0.6552,0.4017,0.2719,0.7578,6,4,20,1.3846,82.2838,0.3333,0.2222,0,2023-08-22,casual,0.023091,
U000512,762,premium,tv,LATAM,35_44,bundle,4,12,9,677.37,67.99,0.6528,0.2293,0.6547,0.6231,7,4,8,1.3333,75.2633,0.5833,0.3333,0,2023-05-31,casual,0.002888,
U000513,741,individual,mobile,APAC,35_44,standalone,3,11,7,816.31,68.47,0.6898,0.4334,0.3928,0.3815,6,5,8,1.5714,116.6157,0.5455,0.4545,0,2023-06-21,casual,0.009291,
U000514,865,student,mobile,EU,35_44,standalone,4,33,23,1612.14,50.29,0.9383,0.1738,0.6683,0.4665,9,7,4,1.4348,70.093,0.2727,0.2121,0,2023-02-17,power,0.000545,
U000515,121,individual,mobile,LATAM,35_44,bundle,4,3,2,105.57,42.42,0.4958,0.5385,0.1291,0.2393,1,3,47,1.5,52.785,0.3333,1.0,1,2025-03-02,at_risk,0.880902,2025-07-15
U000516,797,individual,tablet,LATAM,35_44,standalone,4,31,24,1742.68,58.05,0.9688,0.01,0.7697,0.9501,17,4,3,1.2917,72.6117,0.5484,0.129,0,2023-04-26,power,0.000147,
U000517,87,individual,desktop,LATAM,25_34,standalone,4,8,4,347.34,44.57,0.7861,0.1729,0.5577,0.702,3,8,3,2.0,86.835,0.375,1.0,0,2025-04-05,power,0.007561,
U000518,444,individual,mobile,APAC,18_24,standalone,4,22,20,884.02,44.99,0.99,0.0464,0.6905,0.747,13,5,3,1.1,44.201,0.5909,0.2273,0,2024-04-13,power,0.000264,
U000519,547,family,mobile,LATAM,25_34,bundle,1,11,10,133.52,12.39,0.6493,0.5308,0.3331,0.7226,3,3,3,1.1,13.352,0.2727,0.2727,0,2024-01-01,passive,0.067058,
U000520,341,student,mobile,LATAM,25_34,standalone,3,6,7,173.0,30.78,0.6435,0.2363,0.5275,0.488,7,4,28,0.8571,24.7143,1.1667,0.6667,0,2024-07-25,casual,0.073749,
U000521,157,family,tablet,US,45_54,bundle,1,4,3,225.53,47.83,0.6423,0.4447,0.4921,0.442,7,2,5,1.3333,75.1767,1.75,0.5,0,2025-01-25,casual,0.12295,
U000522,197,individual,tv,APAC,18_24,standalone,3,11,5,552.55,45.43,0.5706,0.5258,0.4748,0.6546,2,7,6,2.2,110.51,0.1818,0.6364,0,2024-12-16,casual,0.043428,
U000523,748,student,tv,LATAM,35_44,standalone,1,6,3,86.44,14.89,0.4992,0.5598,0.5503,0.4317,0,0,12,2.0,28.8133,0.0,0.0,1,2023-06-14,passive,0.52203,2025-07-24
U000524,307,family,mobile,EU,18_24,standalone,2,16,11,869.23,50.33,0.8215,0.1348,0.7893,0.6205,11,2,1,1.4545,79.0209,0.6875,0.125,0,2024-08-28,casual,0.001327,
U000525,300,family,mobile,LATAM,18_24,standalone,2,4,4,82.76,29.08,0.3795,0.6436,0.3408,0.2746,1,1,1,1.0,20.69,0.25,0.25,1,2024-09-04,at_risk,0.671134,2025-07-03
U000526,834,individual,desktop,US,25_34,bundle,2,26,13,1144.59,48.47,0.7565,0.2712,0.5301,0.3377,8,3,0,2.0,88.0454,0.3077,0.1154,0,2023-03-20,casual,0.001085,
U000527,155,family,tv,LATAM,25_34,bundle,4,16,8,1007.97,63.4,0.8362,0.1588,0.9084,0.63,15,8,2,2.0,125.9962,0.9375,0.5,0,2025-01-27,power,0.000544,
U000528,827,individual,mobile,EU,18_24,standalone,1,7,1,243.56,33.2,0.5234,0.627,0.2686,0.3209,2,3,9,7.0,243.56,0.2857,0.4286,0,2023-03-27,at_risk,0.388792,
U000529,832,individual,mobile,US,45_54,standalone,1,2,1,27.94,16.44,0.5292,0.5477,0.3909,0.1954,2,0,0,2.0,27.94,1.0,0.0,1,2023-03-22,at_risk,0.666636,2025-07-22
U000530,551,premium,mobile,APAC,25_34,standalone,3,17,6,639.86,35.2,0.703,0.3732,0.5696,0.4082,3,4,5,2.8333,106.6433,0.1765,0.2353,0,2023-12-28,casual,0.013946,
U000531,174,premium,mobile,US,25_34,bundle,3,4,1,92.23,18.59,0.4732,0.5338,0.1073,0.1933,4,2,54,4.0,92.23,1.0,0.5,1,2025-01-08,at_risk,0.916809,2025-07-25
U000532,165,student,mobile,EU,55_plus,bundle,3,8,2,307.7,36.45,0.7487,0.3947,0.4719,0.5344,8,7,9,4.0,153.85,1.0,0.875,0,2025-01-17,casual,0.032826,
U000533,277,premium,tv,US,25_34,standalone,2,9,6,624.7,61.34,0.8186,0.2601,0.3472,0.1639,5,4,8,1.5,104.1167,0.5556,0.4444,0,2024-09-27,casual,0.017332,
U000534,532,family,mobile,US,35_44,bundle,2,8,5,201.24,23.62,0.4101,0.5188,0.1396,0.101,4,2,52,1.6,40.248,0.5,0.25,1,2024-01-16,at_risk,0.834193,2025-07-22
U000535,163,student,mobile,LATAM,35_44,bundle,2,6,5,188.38,28.51,0.6705,0.3495,0.386,0.3442,2,2,6,1.2,37.676,0.3333,0.3333,0,2025-01-19,passive,0.09713,
U000536,426,individual,tv,EU,25_34,standalone,2,11,3,635.88,53.29,0.6716,0.3556,0.3909,0.4897,5,5,2,3.6667,211.96,0.4545,0.4545,0,2024-05-01,casual,0.016689,
U000537,130,student,mobile,LATAM,18_24,standalone,1,11,6,272.74,20.17,0.5943,0.3335,0.3886,0.386,2,1,18,1.8333,45.4567,0.1818,0.0909,0,2025-02-21,passive,0.135955,
U000538,500,individual,tv,US,45_54,bundle,3,8,4,313.65,40.51,0.5992,0.4249,0.5361,0.6471,4,7,0,2.0,78.4125,0.5,0.875,0,2024-02-17,casual,0.031174,
U000539,48,premium,tablet,US,25_34,standalone,3,13,4,1067.05,70.45,0.915,0.2631,1.0,0.717,15,2,0,3.25,266.7625,1.1538,0.1538,0,2025-05-14,power,0.000663,
U000540,647,individual,mobile,EU,25_34,standalone,2,7,6,99.86,14.16,0.438,0.7384,0.4299,0.1066,2,0,34,1.1667,16.6433,0.2857,0.0,1,2023-09-23,at_risk,0.763641,2025-07-26
U000541,78,individual,tablet,US,25_34,bundle,2,14,10,568.77,37.91,0.7099,0.2396,0.5057,0.2877,2,5,3,1.4,56.877,0.1429,0.3571,0,2025-04-14,casual,0.006361,
U000542,199,individual,mobile,US,18_24,standalone,3,7,4,179.61,26.33,0.5053,0.5139,0.2987,0.5913,2,1,3,1.75,44.9025,0.2857,0.1429,1,2024-12-14,passive,0.135936,2025-07-02
U000543,182,individual,mobile,US,45_54,standalone,3,11,7,509.4,47.09,0.6145,0.4251,0.3752,0.1824,6,1,9,1.5714,72.7714,0.5455,0.0909,0,2024-12-31,passive,0.046646,
U000544,753,family,mobile,US,45_54,bundle,3,3,1,42.45,9.91,0.4263,0.6867,0.2541,0.0,2,3,14,3.0,42.45,0.6667,1.0,0,2023-06-09,passive,0.743152,
U000545,76,individual,tv,LATAM,45_54,standalone,4,9,8,426.49,47.35,0.92,0.1557,0.462,0.3605,9,2,34,1.125,53.3112,1.0,0.2222,0,2025-04-16,casual,0.100184,
U000546,403,individual,mobile,EU,18_24,bundle,1,5,2,53.63,11.83,0.3077,0.8637,0.1015,0.3931,3,4,10,2.5,26.815,0.6,0.8,1,2024-05-24,at_risk,0.787005,2025-07-13
U000547,544,individual,tablet,EU,55_plus,standalone,1,6,3,198.2,26.81,0.4326,0.648,0.1521,0.5309,3,2,5,2.0,66.0667,0.5,0.3333,0,2024-01-04,passive,0.301718,
U000548,479,family,mobile,US,35_44,bundle,2,10,7,296.88,39.15,0.5019,0.5201,0.3682,0.3527,6,6,16,1.4286,42.4114,0.6,0.6,0,2024-03-09,passive,0.115914,
U000549,622,family,tv,LATAM,35_44,bundle,2,17,15,903.33,45.57,0.9348,0.1018,0.5304,0.4352,9,3,3,1.1333,60.222,0.5294,0.1765,0,2023-10-18,casual,0.001742,
U000550,729,family,mobile,LATAM,35_44,standalone,3,9,1,279.05,31.89,0.7006,0.438,0.5002,0.456,5,6,20,9.0,279.05,0.5556,0.6667,0,2023-07-03,casual,0.130354,
U000551,372,individual,mobile,EU,45_54,bundle,4,25,14,834.77,38.52,0.8627,0.1824,0.7541,0.5856,18,4,2,1.7857,59.6264,0.72,0.16,0,2024-06-24,power,0.000696,
U000552,751,individual,tv,APAC,25_34,bundle,4,9,5,383.85,50.86,0.6444,0.432,0.5535,0.5018,3,2,4,1.8,76.77,0.3333,0.2222,0,2023-06-11,casual,0.032663,
U000553,306,family,mobile,LATAM,35_44,bundle,5,17,9,805.39,53.68,0.7092,0.4536,0.7645,1.0,6,14,4,1.8889,89.4878,0.3529,0.8235,0,2024-08-29,power,0.001191,
U000554,887,family,mobile,APAC,35_44,standalone,2,8,5,328.56,39.12,0.6404,0.4109,0.3168,0.2898,2,1,2,1.6,65.712,0.25,0.125,0,2023-01-26,passive,0.043187,
U000555,469,individual,tv,LATAM,18_24,bundle,1,7,4,119.61,15.06,0.5838,0.5119,0.05,0.1915,3,0,3,1.75,29.9025,0.4286,0.0,0,2024-03-19,at_risk,0.271236,
U000556,671,premium,tv,APAC,18_24,bundle,4,19,12,1159.76,59.0,0.5224,0.6576,0.2083,0.4177,5,1,3,1.5833,96.6467,0.2632,0.0526,0,2023-08-30,casual,0.029732,
U000557,792,individual,tv,APAC,25_34,bundle,2,17,10,633.25,44.21,0.7678,0.2498,0.762,0.8057,5,4,12,1.7,63.325,0.2941,0.2353,0,2023-05-01,casual,0.008257,
U000558,720,student,mobile,US,35_44,bundle,2,9,10,290.27,42.22,0.455,0.6911,0.3467,0.0888,4,3,3,0.9,29.027,0.4444,0.3333,0,2023-07-12,passive,0.176354,
U000559,771,premium,mobile,APAC,35_44,standalone,4,31,12,1649.25,44.47,0.7772,0.1579,1.0,0.7646,18,6,2,2.5833,137.4375,0.5806,0.1935,0,2023-05-22,power,0.000241,
U000560,497,student,mobile,US,45_54,bundle,3,9,8,251.48,24.58,0.5473,0.5203,0.4755,0.4778,2,0,10,1.125,31.435,0.2222,0.0,1,2024-02-20,at_risk,0.200795,2025-07-11
U000561,67,premium,mobile,LATAM,35_44,standalone,2,12,8,318.7,24.23,0.8077,0.2327,0.6675,0.6407,5,4,1,1.5,39.8375,0.4167,0.3333,0,2025-04-25,casual,0.006805,
U000562,459,family,mobile,EU,25_34,standalone,3,31,21,1907.75,62.61,0.9076,0.0591,0.6635,0.8288,3,7,2,1.4762,90.8452,0.0968,0.2258,0,2024-03-29,power,0.000161,
U000563,188,premium,mobile,LATAM,35_44,bundle,4,29,23,1399.2,51.03,0.9182,0.1035,0.943,0.6358,10,10,7,1.2609,60.8348,0.3448,0.3448,0,2024-12-25,power,0.000251,
U000564,804,individual,mobile,LATAM,25_34,standalone,3,4,2,83.7,19.66,0.4659,0.4903,0.1437,0.314,2,4,2,2.0,41.85,0.5,1.0,0,2023-04-19,at_risk,0.266364,
U000565,236,family,tv,LATAM,45_54,bundle,3,10,2,661.3,57.64,0.5588,0.4513,0.4557,0.6625,10,4,2,5.0,330.65,1.0,0.4,0,2024-11-07,casual,0.018699,
U000566,228,family,mobile,US,25_34,bundle,2,9,1,291.59,32.9,0.5553,0.5551,0.5713,0.3976,2,2,4,9.0,291.59,0.2222,0.2222,0,2024-11-15,passive,0.315558,
U000567,247,individual,mobile,US,45_54,bundle,3,10,4,471.08,37.81,0.8724,0.1701,0.4799,0.8272,14,6,2,2.5,117.77,1.4,0.6,0,2024-10-27,power,0.002851,
U000568,589,individual,mobile,EU,18_24,bundle,4,26,15,1160.96,53.39,0.8579,0.1913,0.7019,0.8278,10,10,2,1.7333,77.3973,0.3846,0.3846,0,2023-11-20,power,0.000234,
U000569,527,student,mobile,EU,35_44,bundle,3,7,3,137.69,23.11,0.4594,0.7029,0.2623,0.2221,1,2,22,2.3333,45.8967,0.1429,0.2857,0,2024-01-21,at_risk,0.765748,
U000570,856,individual,tablet,EU,25_34,standalone,4,27,21,1347.06,47.13,0.8626,0.165,1.0,0.8166,7,7,2,1.2857,64.1457,0.2593,0.2593,0,2023-02-26,power,0.000183,
U000571,392,premium,mobile,US,18_24,bundle,3,10,5,450.83,47.02,0.826,0.2029,0.7758,0.9465,13,7,1,2.0,90.166,1.3,0.7,0,2024-06-04,power,0.001354,
U000572,275,individual,mobile,APAC,35_44,standalone,3,9,7,352.17,36.57,0.765,0.2307,0.7133,0.5869,2,4,1,1.2857,50.31,0.2222,0.4444,0,2024-09-29,casual,0.013241,
U000573,72,family,tablet,LATAM,25_34,bundle,2,2,3,48.26,32.86,0.4033,0.6991,0.2048,0.0247,1,1,18,0.6667,16.0867,0.5,0.5,1,2025-04-20,at_risk,0.901543,2025-07-29
U000574,36,individual,mobile,US,25_34,standalone,3,5,2,279.68,49.6,0.7788,0.296,0.4035,0.34,2,3,11,2.5,139.84,0.4,0.6,0,2025-05-26,casual,0.181191,
U000575,355,individual,mobile,LATAM,25_34,bundle,3,28,19,913.41,40.28,0.7935,0.3081,0.7408,0.8821,8,12,2,1.4737,48.0742,0.2857,0.4286,0,2024-07-11,power,0.000474,
U000576,836,premium,tablet,LATAM,25_34,standalone,2,5,1,104.15,30.61,0.3292,0.7431,0.3557,0.0389,1,3,2,5.0,104.15,0.2,0.6,1,2023-03-18,at_risk,0.738283,2025-07-15
U000577,486,student,tv,LATAM,25_34,bundle,2,11,7,222.62,23.49,0.4847,0.6245,0.3066,0.3004,4,2,14,1.5714,31.8029,0.3636,0.1818,0,2024-03-02,passive,0.222669,
U000578,808,individual,desktop,LATAM,25_34,bundle,3,9,4,217.99,22.9,0.5891,0.5533,0.2146,0.1302,3,0,14,2.25,54.4975,0.3333,0.0,0,2023-04-15,at_risk,0.176051,
U000579,118,individual,tablet,APAC,18_24,bundle,2,2,1,73.85,38.53,0.6512,0.306,0.4678,0.4948,1,2,18,2.0,73.85,0.5,1.0,0,2025-03-05,passive,0.413302,
U000580,111,student,tv,LATAM,25_34,standalone,3,9,8,284.22,39.77,0.6097,0.4317,0.3646,0.1662,3,1,8,1.125,35.5275,0.3333,0.1111,0,2025-03-12,passive,0.189137,
U000581,755,individual,mobile,APAC,25_34,bundle,3,13,9,531.89,38.96,0.6549,0.4286,0.7513,0.555,3,5,3,1.4444,59.0989,0.2308,0.3846,0,2023-06-07,casual,0.012911,
U000582,122,family,tv,LATAM,35_44,bundle,4,5,5,258.12,56.16,0.7923,0.2858,0.5414,0.582,9,1,10,1.0,51.624,1.8,0.2,0,2025-03-01,casual,0.018967,
U000583,75,student,mobile,US,25_34,standalone,2,6,1,32.42,6.31,0.7523,0.2594,0.5352,0.2713,4,5,7,6.0,32.42,0.6667,0.8333,0,2025-04-17,passive,0.181464,
U000584,381,family,tv,LATAM,18_24,bundle,1,10,4,232.54,35.89,0.5877,0.5067,0.5449,0.3514,0,0,6,2.5,58.135,0.0,0.0,0,2024-06-15,passive,0.141478,
U000585,835,family,desktop,APAC,35_44,bundle,3,7,7,175.91,30.04,0.687,0.3741,0.2276,0.0733,2,0,32,1.0,25.13,0.2857,0.0,1,2023-03-19,at_risk,0.586238,2025-07-05
