user_id,signup_date,tenure_days,behavioral_segment,plan,primary_device,region,age_group,bundle_type,num_services,sessions_last_30d,active_days_last_30d,watch_time_last_30d,avg_session_duration_min,completion_rate,skip_rate,content_diversity_score,feature_usage_score,search_activity_last_30d,watchlist_additions_last_30d,days_since_last_session,churn_probability,will_churn_30d,churn_date
U002117,2024-02-15,502,passive,student,tablet,US,25_34,bundle,3,5,4,244.69,48.43,0.4709,0.4839,0.318,0.3058,1,2,7,0.275181,0,
U002118,2024-02-12,505,casual,premium,tv,LATAM,45_54,bundle,5,19,9,648.23,40.17,0.7565,0.3352,0.5986,0.3938,8,2,1,0.002068,0,
U002119,2023-09-30,640,passive,family,tv,EU,35_44,standalone,2,15,11,641.9,40.14,0.5776,0.5084,0.2611,0.2811,3,3,8,0.058633,0,
U002120,2023-08-02,699,casual,individual,mobile,EU,35_44,standalone,4,16,13,738.26,55.09,0.6782,0.4035,0.7821,0.5705,4,8,18,0.006552,0,
U002121,2023-02-23,859,power,individual,tv,US,18_24,bundle,4,38,25,1589.2,66.46,0.8125,0.125,0.7159,0.4179,12,12,15,0.000517,0,
U002122,2024-01-11,537,at_risk,individual,tv,LATAM,55_plus,bundle,2,1,1,29.72,29.89,0.4986,0.4914,0.1001,0.5963,2,1,22,0.948714,1,2025-07-19
U002123,2023-12-18,561,at_risk,premium,mobile,US,18_24,standalone,1,4,5,74.85,19.36,0.364,0.6889,0.1194,0.2939,2,0,0,0.840984,1,2025-07-07
U002124,2023-08-22,679,casual,individual,mobile,US,35_44,bundle,4,7,3,349.34,44.3,0.531,0.6285,0.4485,0.4335,2,9,3,0.044407,0,
U002125,2024-10-22,252,at_risk,premium,mobile,APAC,35_44,bundle,2,2,1,81.83,33.96,0.5174,0.5504,0.364,0.0,0,1,5,0.843804,0,
U002126,2024-09-06,298,casual,individual,tv,LATAM,25_34,bundle,2,7,5,445.44,57.03,0.9307,0.01,0.6792,0.4706,10,3,5,0.006184,0,
U002127,2023-12-05,574,casual,family,mobile,APAC,18_24,standalone,2,18,13,627.9,35.68,0.5464,0.5295,0.3994,0.5857,4,8,10,0.021888,0,
U002128,2025-04-07,85,at_risk,individual,tablet,EU,35_44,standalone,2,4,2,75.38,16.21,0.3416,0.6611,0.383,0.4031,0,3,9,0.473991,0,
U002129,2024-08-26,309,casual,student,mobile,LATAM,35_44,bundle,2,8,4,363.8,46.57,0.7605,0.3571,0.4433,0.5365,4,5,1,0.012305,0,
U002130,2023-09-15,655,casual,premium,tablet,US,55_plus,standalone,2,17,13,1041.66,53.02,0.7281,0.2656,0.2657,0.5734,5,4,0,0.002622,0,
U002131,2023-02-02,880,passive,student,mobile,LATAM,35_44,standalone,1,10,9,228.74,23.69,0.5558,0.5121,0.4228,0.5555,1,1,2,0.090287,1,2025-07-13
U002132,2024-03-06,482,power,premium,tv,LATAM,55_plus,bundle,4,31,22,1936.99,70.79,0.8973,0.0715,0.8669,0.5561,14,7,0,0.000192,0,
U002133,2024-06-18,378,casual,student,tv,US,35_44,standalone,3,9,9,549.64,56.24,0.6534,0.3445,0.6091,0.441,3,1,6,0.013817,0,
U002134,2024-05-14,413,casual,individual,tv,LATAM,25_34,standalone,3,9,8,494.36,58.48,0.7554,0.2258,0.5186,0.3767,8,1,7,0.018076,0,
U002135,2023-10-13,627,passive,premium,desktop,LATAM,55_plus,standalone,2,7,2,201.64,32.25,0.6521,0.39,0.501,0.2471,1,2,13,0.095593,0,
U002136,2024-02-13,504,power,family,mobile,US,45_54,standalone,4,22,16,999.46,43.78,0.7276,0.2394,0.6612,0.6842,16,5,3,0.000415,0,
U002137,2025-05-12,50,casual,student,mobile,APAC,18_24,standalone,2,8,5,334.95,48.29,0.4946,0.4203,0.5073,0.8361,5,3,3,0.057225,0,
U002138,2024-02-18,499,passive,individual,mobile,LATAM,35_44,bundle,1,6,3,211.69,35.52,0.4584,0.6712,0.0889,0.2049,3,1,14,0.586704,1,2025-07-18
U002139,2024-06-18,378,power,student,tv,LATAM,18_24,standalone,3,34,17,1849.46,56.05,0.8541,0.2674,0.6508,0.4043,7,6,5,0.001184,0,
U002140,2023-09-30,640,casual,premium,tablet,LATAM,55_plus,standalone,3,11,7,559.4,43.51,0.7384,0.2979,0.3511,0.3029,7,5,4,0.004634,0,
U002141,2023-05-01,792,passive,student,mobile,LATAM,35_44,standalone,3,14,6,432.03,27.46,0.4313,0.7206,0.4087,0.5315,5,2,16,0.079859,0,
U002142,2023-02-14,868,passive,individual,tablet,APAC,25_34,standalone,1,8,2,204.29,31.06,0.5192,0.5655,0.2711,0.2378,2,0,2,0.155954,1,2025-07-24
U002143,2023-12-18,561,power,student,mobile,LATAM,55_plus,standalone,4,30,20,1859.16,54.77,0.8696,0.1825,0.9193,0.5521,8,4,5,0.000189,0,
U002144,2024-07-21,345,at_risk,family,desktop,US,25_34,standalone,2,3,4,64.61,20.25,0.4168,0.6035,0.4173,0.4419,0,1,20,0.785749,0,
U002145,2024-05-11,416,passive,premium,mobile,LATAM,25_34,bundle,2,0,1,10.0,21.45,0.6622,0.4561,0.4806,0.132,3,3,32,0.948446,1,2025-07-18
U002146,2024-12-30,183,casual,family,desktop,APAC,25_34,bundle,2,10,4,372.19,38.18,0.6681,0.411,0.4614,0.5719,7,0,2,0.01783,0,
U002147,2023-03-09,845,passive,individual,tv,LATAM,18_24,standalone,3,8,6,312.38,35.53,0.6414,0.4114,0.419,0.0872,7,3,15,0.100585,0,
U002148,2023-05-25,768,passive,individual,desktop,APAC,18_24,standalone,1,13,10,320.84,23.96,0.7693,0.1987,0.2016,0.3244,0,2,1,0.02131,0,
U002149,2023-05-20,773,passive,student,tv,US,35_44,bundle,1,13,7,408.37,32.27,0.6,0.4935,0.5457,0.5269,1,2,1,0.018696,0,
U002150,2024-08-20,315,passive,premium,mobile,APAC,18_24,bundle,3,10,5,220.98,24.12,0.6973,0.4197,0.3742,0.2275,6,0,25,0.209528,1,2025-07-26
U002151,2024-08-25,310,passive,student,tablet,LATAM,55_plus,standalone,3,4,4,138.33,41.9,0.6623,0.4851,0.238,0.3494,5,5,4,0.195339,0,
U002152,2023-05-17,776,at_risk,family,tv,EU,25_34,bundle,4,6,2,241.38,32.54,0.4454,0.6633,0.2161,0.1026,2,3,10,0.535651,1,2025-07-19
U002153,2024-02-13,504,passive,individual,mobile,LATAM,25_34,standalone,2,7,4,99.93,15.43,0.4236,0.7117,0.6464,0.3695,3,2,4,0.142936,0,
U002154,2023-09-27,643,at_risk,premium,tv,US,18_24,bundle,3,10,8,653.15,55.41,0.4506,0.6696,0.2414,0.1008,1,1,6,0.225888,0,
U002155,2024-04-01,456,passive,individual,tablet,US,25_34,bundle,1,7,3,350.87,40.54,0.5652,0.5531,0.2086,0.3533,2,2,9,0.316302,0,
U002156,2024-05-12,415,at_risk,individual,tv,LATAM,35_44,bundle,2,4,3,133.76,36.95,0.4348,0.6309,0.5336,0.0,5,2,6,0.346299,0,
U002157,2023-11-29,580,at_risk,premium,mobile,US,55_plus,standalone,3,2,1,15.94,7.89,0.4625,0.562,0.1463,0.058,2,0,7,0.824083,1,2025-07-04
U002158,2023-06-24,738,power,premium,tablet,LATAM,18_24,standalone,3,39,17,2278.25,70.02,0.836,0.1706,0.6886,0.7298,7,8,3,0.000254,0,
U002159,2024-08-14,321,power,individual,mobile,APAC,18_24,standalone,4,19,13,844.81,52.55,0.8051,0.2608,0.7802,0.7143,7,8,1,0.000335,0,
U002160,2023-06-28,734,passive,family,mobile,LATAM,18_24,bundle,3,10,6,171.1,13.9,0.656,0.4239,0.6224,0.3034,4,1,40,0.232527,0,
U002161,2024-11-01,242,casual,family,mobile,LATAM,35_44,standalone,4,11,9,339.83,30.9,0.698,0.3631,0.3705,0.2787,4,6,4,0.017516,0,
U002162,2024-06-16,380,passive,individual,mobile,US,18_24,standalone,2,6,5,120.59,20.81,0.458,0.5998,0.2182,0.2618,5,1,18,0.450017,1,2025-07-19
U002163,2023-03-30,824,passive,student,tv,US,18_24,standalone,2,6,6,215.57,50.82,0.5134,0.443,0.5406,0.2752,5,2,29,0.249882,0,
U002164,2023-02-21,861,at_risk,family,mobile,LATAM,35_44,standalone,3,7,2,105.21,13.07,0.4644,0.6278,0.2781,0.115,0,0,0,0.534076,0,
U002165,2023-03-20,834,casual,family,mobile,LATAM,45_54,bundle,2,5,5,228.34,41.94,0.7407,0.2846,0.507,0.6131,2,1,7,0.018864,0,
U002166,2024-08-30,305,passive,student,mobile,US,25_34,bundle,3,11,8,53.03,5.0,0.4455,0.5968,0.1986,0.3494,1,1,0,0.149996,0,
U002167,2023-05-29,764,power,individual,tablet,EU,35_44,standalone,3,24,15,1302.69,64.68,0.6368,0.4553,0.8309,0.7248,14,9,7,0.001365,0,
U002168,2023-03-09,845,casual,family,tv,LATAM,35_44,standalone,3,12,6,549.68,48.69,0.6982,0.4063,0.4735,0.6222,8,4,4,0.016947,0,
U002169,2023-01-31,882,power,student,tv,LATAM,18_24,bundle,4,25,19,1625.47,61.48,0.9014,0.1271,0.8047,0.6892,10,8,5,0.000238,0,
U002170,2025-05-14,48,casual,family,tv,US,35_44,standalone,2,12,11,1174.32,72.46,0.8753,0.1923,0.5427,0.8062,11,3,3,0.003331,0,
U002171,2023-08-23,678,casual,family,mobile,LATAM,25_34,standalone,3,11,10,375.27,33.64,0.7505,0.3937,0.6798,0.4517,6,6,0,0.007734,0,
U002172,2023-01-15,898,passive,individual,desktop,EU,25_34,standalone,2,7,4,121.86,24.55,0.6315,0.4141,0.5257,0.4809,3,1,11,0.224892,1,2025-07-14
U002173,2023-08-05,696,passive,individual,mobile,EU,25_34,standalone,3,3,4,57.94,21.0,0.5777,0.5179,0.1982,0.3873,5,0,4,0.436873,1,2025-07-10
U002174,2024-11-10,233,casual,individual,mobile,EU,35_44,standalone,2,8,4,113.51,28.41,0.8354,0.2021,0.6893,0.5188,7,1,4,0.012617,0,
U002175,2023-08-07,694,power,individual,mobile,LATAM,25_34,bundle,4,33,18,1556.02,44.54,0.8382,0.2361,0.8218,0.862,7,6,2,0.000331,0,
U002176,2025-03-02,121,power,family,mobile,LATAM,45_54,bundle,3,29,20,1293.35,46.3,0.8525,0.2418,1.0,0.7643,11,7,11,0.000398,0,
U002177,2024-04-09,448,at_risk,family,mobile,US,25_34,bundle,3,3,4,105.12,27.74,0.5834,0.5306,0.1102,0.0848,1,1,9,0.617859,1,2025-07-04
U002178,2023-12-04,575,at_risk,premium,tv,LATAM,35_44,bundle,3,13,9,478.97,41.31,0.6007,0.4523,0.2212,0.0847,3,0,3,0.0664,0,
U002179,2024-04-30,427,casual,student,mobile,LATAM,55_plus,standalone,3,14,11,735.84,48.06,0.5624,0.5132,0.7131,0.2374,7,1,5,0.01945,0,
U002180,2023-10-01,639,casual,family,mobile,LATAM,25_34,bundle,3,27,16,980.16,38.42,0.8518,0.1664,0.5266,0.6181,5,5,0,0.000937,0,
U002181,2024-11-04,239,casual,individual,tv,LATAM,35_44,bundle,4,15,11,658.31,54.64,0.6482,0.3747,0.4944,0.7244,12,8,0,0.002607,0,
U002182,2023-12-21,558,passive,family,tv,LATAM,35_44,standalone,3,15,7,371.56,27.09,0.4553,0.5299,0.5982,0.2799,0,0,3,0.07418,0,
U002183,2023-11-18,591,casual,student,desktop,LATAM,55_plus,standalone,2,11,5,404.77,46.76,0.8077,0.2237,0.2499,0.3375,6,4,7,0.014747,0,
U002184,2023-11-27,582,power,individual,mobile,LATAM,35_44,bundle,5,12,8,467.53,39.39,0.7645,0.2258,0.8661,0.7762,15,3,5,0.00295,0,
U002185,2024-09-23,281,casual,individual,tablet,US,35_44,bundle,2,13,6,269.23,19.71,0.539,0.6862,0.6728,0.3675,11,2,1,0.018261,0,
U002186,2024-09-09,295,casual,individual,tv,LATAM,45_54,standalone,3,10,7,312.31,23.07,0.7485,0.3735,0.726,0.3503,8,1,9,0.018689,0,
U002187,2024-10-20,254,casual,premium,tv,US,55_plus,standalone,1,7,6,370.81,54.29,0.837,0.2847,0.4404,0.7343,5,3,13,0.031374,0,
U002188,2024-04-25,432,power,student,mobile,EU,45_54,standalone,5,21,9,1143.79,47.68,0.7402,0.3261,0.5661,0.8595,13,11,1,0.000854,0,
U002189,2024-01-08,540,passive,student,mobile,US,18_24,bundle,1,7,5,160.6,25.28,0.4208,0.6564,0.2729,0.2658,4,2,7,0.441589,0,
U002190,2024-07-21,345,casual,family,mobile,APAC,35_44,standalone,3,8,7,123.45,21.22,0.6396,0.3261,0.5169,0.42,4,3,18,0.074598,1,2025-07-22
U002191,2024-06-09,387,casual,individual,tv,APAC,25_34,standalone,2,11,8,446.04,46.17,0.6936,0.3443,0.623,0.5231,4,1,7,0.011845,0,
U002192,2024-09-25,279,passive,individual,tv,LATAM,25_34,standalone,2,7,7,179.64,37.19,0.4224,0.5826,0.4487,0.2989,5,2,5,0.250499,0,
U002193,2024-11-23,220,casual,individual,mobile,LATAM,35_44,bundle,3,13,6,519.18,46.63,0.8573,0.2405,0.5342,0.3888,7,7,4,0.003363,0,
U002194,2023-11-07,602,passive,student,mobile,EU,18_24,standalone,1,16,9,239.78,15.36,0.5533,0.6151,0.2672,0.2187,6,0,3,0.113804,1,2025-07-18
U002195,2023-06-22,740,at_risk,premium,desktop,EU,35_44,standalone,2,9,7,362.72,41.62,0.4617,0.5204,0.05,0.3682,2,0,28,0.560196,0,
U002196,2024-09-21,283,power,individual,tv,LATAM,25_34,bundle,4,11,11,570.08,51.48,0.9678,0.1329,0.5227,0.8535,11,11,4,0.001118,0,
U002197,2023-05-14,779,at_risk,individual,tv,APAC,45_54,standalone,3,2,1,80.68,44.3,0.5574,0.5013,0.05,0.2165,3,2,1,0.668163,1,2025-07-13
U002198,2024-01-21,527,passive,individual,desktop,EU,25_34,standalone,1,7,3,173.49,21.09,0.8021,0.1722,0.4896,0.3928,2,1,0,0.051338,0,
U002199,2025-01-06,176,passive,premium,mobile,EU,18_24,standalone,2,7,1,241.15,49.35,0.5869,0.5756,0.3499,0.0,5,3,15,0.365836,0,
U002200,2024-07-18,348,casual,premium,tv,LATAM,35_44,bundle,1,9,1,467.68,52.81,0.8533,0.1736,0.5413,0.537,5,5,8,0.03485,0,
U002201,2025-05-26,36,casual,student,tablet,US,35_44,standalone,3,6,4,259.41,42.77,0.6516,0.4348,0.4357,0.5358,7,2,4,0.051379,0,
U002202,2025-04-28,64,power,family,mobile,LATAM,35_44,standalone,4,24,13,1583.19,55.67,0.8142,0.2538,0.8969,0.6278,8,8,2,0.000546,0,
U002203,2024-08-13,322,at_risk,student,mobile,LATAM,45_54,standalone,3,3,1,127.87,44.67,0.5204,0.5334,0.1268,0.2585,2,3,19,0.797226,0,
U002204,2024-05-02,425,passive,individual,desktop,LATAM,45_54,bundle,2,9,7,330.35,34.89,0.5502,0.562,0.1463,0.2876,4,4,8,0.106642,0,
U002205,2023-07-08,724,casual,premium,mobile,LATAM,18_24,standalone,4,14,12,685.81,44.52,0.6976,0.3264,0.608,0.4051,5,5,3,0.004477,0,
U002206,2025-02-05,146,casual,premium,mobile,EU,18_24,standalone,2,9,4,584.32,45.89,0.8017,0.2461,0.4289,0.8817,6,7,1,0.006416,0,
U002207,2023-06-02,760,power,student,mobile,US,25_34,bundle,4,37,30,1884.33,43.47,0.7154,0.3379,0.78,0.7749,10,8,6,0.000251,0,
U002208,2024-11-09,234,power,premium,tablet,US,25_34,bundle,4,19,7,1204.34,53.54,0.7953,0.2162,0.7182,0.5954,7,3,2,0.001573,0,
U002209,2025-02-01,150,passive,family,mobile,LATAM,35_44,bundle,1,11,2,394.7,30.44,0.5914,0.4967,0.5108,0.1798,4,3,1,0.096726,0,
U002210,2023-10-01,639,casual,family,mobile,APAC,25_34,standalone,2,17,14,374.54,22.31,0.7208,0.2973,0.3794,0.528,1,2,0,0.00722,0,
U002211,2023-07-28,704,passive,family,mobile,APAC,25_34,bundle,1,11,12,317.99,33.14,0.6109,0.3883,0.3361,0.299,2,2,15,0.062104,0,
U002212,2023-12-23,556,passive,individual,mobile,US,25_34,standalone,3,5,5,216.18,38.74,0.6461,0.3986,0.6195,0.2756,3,0,1,0.041379,0,
U002213,2025-02-21,130,passive,premium,tv,LATAM,35_44,bundle,3,2,3,67.38,43.78,0.5666,0.6024,0.4114,0.5022,1,1,4,0.347323,0,
U002214,2025-02-21,130,at_risk,individual,tablet,LATAM,55_plus,standalone,3,2,3,79.63,37.36,0.5765,0.5008,0.2542,0.165,0,0,24,0.736191,1,2025-07-02
U002215,2024-06-27,369,power,individual,mobile,US,35_44,standalone,4,18,10,933.46,55.23,0.8092,0.1835,0.737,0.6053,4,9,2,0.000534,0,
U002216,2024-05-05,422,passive,individual,tv,EU,25_34,standalone,1,9,7,461.85,47.2,0.5544,0.5785,0.2358,0.2094,10,0,11,0.099551,0,
U002217,2023-01-14,899,passive,family,tv,APAC,25_34,standalone,2,8,4,229.52,28.62,0.6304,0.3967,0.7111,0.0751,3,2,16,0.094616,0,
U002218,2024-09-25,279,casual,student,tablet,LATAM,18_24,standalone,2,8,5,138.6,12.31,0.7249,0.4063,0.6884,0.6212,3,7,0,0.032732,0,
U002219,2024-12-16,197,power,individual,tv,LATAM,25_34,bundle,5,16,5,547.46,60.98,0.794,0.2712,0.8685,1.0,4,3,3,0.000981,0,
U002220,2023-03-01,853,casual,family,mobile,LATAM,35_44,standalone,3,6,6,332.9,41.97,0.8704,0.2825,0.3265,0.6028,0,4,21,0.053535,0,
U002221,2025-01-18,164,power,individual,tv,LATAM,55_plus,bundle,3,17,11,982.12,60.79,0.8603,0.1213,0.6068,0.5541,16,3,1,0.000464,0,
U002222,2025-05-10,52,casual,individual,tv,US,25_34,standalone,4,12,11,829.29,55.23,0.7963,0.2693,0.5772,0.4083,6,9,6,0.009319,0,
U002223,2024-05-29,398,power,individual,tv,US,25_34,standalone,3,23,15,817.09,51.84,0.9352,0.1613,0.4602,0.6958,9,5,0,0.0004,0,
U002224,2024-06-17,379,passive,family,mobile,EU,18_24,standalone,2,3,1,84.65,29.67,0.77,0.305,0.3747,0.3309,6,0,1,0.271048,0,
U002225,2023-12-10,569,power,individual,mobile,LATAM,35_44,standalone,5,15,12,847.37,65.46,0.9331,0.1411,0.6262,0.6252,10,10,3,0.000967,0,
U002226,2023-04-29,794,power,individual,mobile,LATAM,55_plus,bundle,5,26,14,1808.9,61.67,0.7245,0.3168,0.7712,0.6053,10,9,7,0.000258,0,
U002227,2023-03-12,842,casual,individual,mobile,US,25_34,standalone,2,16,4,315.17,20.13,0.6329,0.3986,0.48,0.5195,13,1,1,0.012009,0,
U002228,2024-09-22,282,power,premium,mobile,EU,25_34,standalone,4,24,17,1462.45,58.5,0.807,0.2332,0.8256,0.9783,11,11,1,0.000181,0,
U002229,2023-01-29,884,at_risk,family,mobile,EU,18_24,standalone,1,9,4,295.05,28.14,0.5034,0.4807,0.2176,0.0,1,2,39,0.712242,1,2025-07-16
U002230,2023-11-28,581,casual,student,mobile,EU,35_44,standalone,3,11,7,333.22,24.57,0.7069,0.3021,0.523,0.3721,2,4,19,0.042546,0,
U002231,2025-04-02,90,casual,premium,mobile,US,25_34,standalone,4,8,6,249.16,45.12,0.6432,0.3638,0.6493,0.4243,2,5,18,0.059157,1,2025-07-04
U002232,2023-03-07,847,power,family,desktop,LATAM,18_24,bundle,2,31,19,1512.97,42.27,0.9246,0.1405,0.7855,0.8111,13,8,3,0.000336,0,
U002233,2025-02-01,150,casual,family,tv,US,35_44,standalone,3,7,5,300.55,41.1,0.894,0.1947,0.2935,0.5465,5,7,3,0.011847,0,
U002234,2024-01-06,542,passive,individual,mobile,APAC,18_24,bundle,2,9,5,203.09,26.46,0.6518,0.463,0.3786,0.5516,3,5,6,0.137032,0,
U002235,2023-07-14,718,passive,student,tv,LATAM,18_24,standalone,2,9,4,224.81,21.01,0.5042,0.5466,0.2397,0.3504,1,2,1,0.073177,0,
U002236,2024-10-27,247,casual,family,tv,LATAM,25_34,standalone,2,8,6,376.52,54.61,0.6828,0.4115,0.6375,0.347,6,4,8,0.018123,0,
U002237,2024-10-09,265,passive,individual,mobile,LATAM,18_24,standalone,1,4,2,127.32,45.09,0.5062,0.6049,0.0621,0.2677,2,0,11,0.621295,1,2025-07-29
U002238,2024-04-13,444,casual,individual,tv,US,35_44,standalone,5,11,9,446.97,41.44,0.5055,0.5597,0.9728,0.526,12,5,1,0.01272,0,
U002239,2023-04-23,800,at_risk,student,mobile,US,25_34,standalone,2,7,3,107.12,18.54,0.5128,0.5409,0.1696,0.0,4,2,7,0.41609,0,
U002240,2024-11-19,224,passive,individual,tv,LATAM,35_44,standalone,2,2,1,81.2,39.95,0.4178,0.693,0.2805,0.395,6,0,21,0.884262,0,
U002241,2023-11-02,607,casual,family,mobile,LATAM,35_44,bundle,2,19,12,757.77,38.2,0.6779,0.4541,0.4416,0.4491,4,2,10,0.010699,0,
U002242,2024-05-03,424,passive,student,tv,US,25_34,standalone,4,3,1,93.89,38.85,0.5276,0.5831,0.1188,0.1778,2,4,21,0.580688,1,2025-07-20
U002243,2025-02-24,127,at_risk,family,mobile,LATAM,18_24,standalone,3,4,1,76.07,18.38,0.4949,0.646,0.1034,0.2276,2,0,23,0.920418,1,2025-07-07
U002244,2023-09-21,649,casual,family,mobile,LATAM,35_44,standalone,3,13,5,576.18,39.63,0.7162,0.3635,0.4691,0.3264,5,2,11,0.028369,0,
U002245,2023-06-07,755,at_risk,individual,tv,US,35_44,bundle,3,11,4,544.06,50.54,0.5098,0.5622,0.05,0.2628,1,2,12,0.340638,0,
U002246,2024-01-17,531,at_risk,student,mobile,LATAM,35_44,standalone,3,5,3,106.19,18.18,0.4326,0.6003,0.3428,0.2413,6,1,9,0.433626,0,
U002247,2024-12-30,183,power,student,mobile,LATAM,35_44,standalone,4,18,15,1132.09,64.64,0.6425,0.5278,0.7468,0.8476,8,7,8,0.003167,0,
U002248,2025-01-17,165,passive,individual,mobile,LATAM,45_54,standalone,2,9,8,300.66,36.07,0.4746,0.6866,0.2654,0.1275,5,2,13,0.386377,0,
U002249,2024-05-29,398,passive,family,tv,LATAM,35_44,bundle,1,15,11,560.65,39.73,0.5035,0.5658,0.2592,0.2359,5,1,0,0.027048,0,
U002250,2024-03-17,471,casual,family,tv,LATAM,45_54,bundle,2,19,14,1250.68,58.6,0.7547,0.3233,0.5219,0.4173,4,1,9,0.005191,0,
U002251,2024-02-07,510,casual,premium,tablet,LATAM,35_44,standalone,2,19,12,841.64,50.73,0.8171,0.2741,0.3959,0.4434,8,5,6,0.002941,0,
U002252,2024-11-01,242,at_risk,premium,tv,LATAM,55_plus,standalone,2,5,4,155.24,34.98,0.3686,0.7376,0.3003,0.2217,0,2,7,0.639568,0,
U002253,2024-03-22,466,passive,individual,desktop,US,45_54,bundle,2,15,8,404.42,25.39,0.6571,0.3997,0.457,0.3792,1,1,8,0.031129,0,
U002254,2024-09-17,287,casual,family,mobile,EU,25_34,bundle,3,13,9,516.65,39.23,0.6371,0.4632,0.4218,0.7121,2,3,0,0.00855,0,
U002255,2023-10-13,627,power,individual,tablet,LATAM,35_44,standalone,4,22,9,1302.26,57.06,0.9372,0.1591,0.6293,0.8659,12,7,4,0.000679,0,
U002256,2023-07-09,723,casual,individual,mobile,US,18_24,standalone,2,6,2,264.11,46.67,0.7052,0.3509,0.3726,0.445,7,5,2,0.044662,0,
U002257,2023-11-11,598,at_risk,individual,mobile,LATAM,55_plus,standalone,4,1,1,32.63,31.53,0.5296,0.5095,0.2337,0.222,1,1,20,0.856013,1,2025-07-02
U002258,2025-05-31,31,passive,individual,tv,EU,25_34,standalone,2,5,3,150.22,28.56,0.6852,0.4184,0.4662,0.1925,1,2,7,0.099299,0,
U002259,2023-01-19,894,power,family,desktop,LATAM,25_34,standalone,4,24,16,1661.76,59.89,0.886,0.2001,0.8584,0.7257,12,2,2,0.000417,0,
U002260,2025-05-12,50,at_risk,family,tablet,LATAM,18_24,standalone,1,5,3,196.48,39.06,0.632,0.4774,0.1752,0.3088,5,2,5,0.278517,0,
U002261,2023-01-13,900,at_risk,individual,mobile,LATAM,45_54,standalone,3,7,11,214.72,24.41,0.4536,0.5458,0.0874,0.1728,0,1,29,0.493807,1,2025-07-27
U002262,2025-05-05,57,casual,student,tv,LATAM,55_plus,bundle,1,8,6,410.43,42.82,0.8622,0.1874,0.6643,0.6805,8,5,0,0.008957,0,
U002263,2024-03-09,479,power,individual,mobile,LATAM,25_34,standalone,5,23,8,1563.52,58.89,0.8937,0.1633,0.6844,0.7597,15,5,4,0.000435,0,
U002264,2025-03-01,122,passive,family,tv,LATAM,18_24,standalone,3,4,1,71.82,21.81,0.5014,0.5007,0.3421,0.462,5,4,11,0.271896,1,2025-07-22
U002265,2025-03-11,112,power,individual,mobile,US,35_44,bundle,4,18,3,1117.47,51.36,0.8389,0.1777,0.8803,0.3876,12,6,2,0.000852,0,
U002266,2023-10-15,625,casual,student,mobile,LATAM,25_34,standalone,3,10,6,345.95,36.26,0.6327,0.5166,0.5221,0.6619,3,5,1,0.022657,0,
U002267,2023-09-07,663,passive,individual,mobile,LATAM,55_plus,standalone,1,9,6,164.6,21.24,0.5883,0.4869,0.4097,0.1772,2,1,0,0.065475,0,
U002268,2025-02-19,132,at_risk,family,desktop,EU,25_34,standalone,2,3,1,63.88,24.7,0.4984,0.539,0.4497,0.0,3,0,0,0.721799,1,2025-07-20
U002269,2023-02-02,880,casual,family,mobile,LATAM,35_44,standalone,3,19,16,582.24,31.63,0.685,0.4406,0.686,0.3578,4,6,5,0.006389,0,
U002270,2024-08-26,309,at_risk,student,mobile,LATAM,18_24,standalone,3,5,3,290.66,52.26,0.4462,0.5511,0.3847,0.2687,2,0,1,0.41296,0,
U002271,2024-08-28,307,at_risk,individual,mobile,US,55_plus,standalone,2,8,3,196.21,26.76,0.6159,0.4521,0.05,0.0,3,0,3,0.234776,0,
U002272,2024-09-16,288,power,individual,tv,LATAM,35_44,standalone,4,24,8,1371.95,79.63,0.6898,0.3773,0.7554,0.9571,2,6,2,0.001096,0,
U002273,2024-04-26,431,casual,family,mobile,EU,55_plus,standalone,4,11,6,523.25,42.82,0.6339,0.4648,0.3915,0.6332,2,3,11,0.028183,0,
U002274,2024-12-29,184,passive,student,tv,LATAM,25_34,bundle,3,4,6,166.84,40.74,0.7482,0.3486,0.4328,0.5163,2,4,2,0.115723,0,
U002275,2024-05-28,399,passive,family,mobile,LATAM,35_44,standalone,1,11,7,319.15,33.3,0.4671,0.6717,0.4472,0.163,2,2,11,0.179056,0,
U002276,2024-12-01,212,casual,premium,mobile,EU,18_24,standalone,3,6,5,360.87,58.49,0.7326,0.238,0.4619,0.3534,5,5,7,0.030103,0,
U002277,2025-04-18,74,passive,individual,mobile,EU,45_54,bundle,2,5,4,165.85,26.49,0.4693,0.5557,0.1969,0.4364,2,2,2,0.241561,0,
U002278,2024-07-15,351,passive,individual,mobile,US,18_24,standalone,1,2,2,39.07,23.54,0.5236,0.5171,0.4328,0.1207,2,1,2,0.457576,0,
U002279,2023-10-25,615,passive,student,tv,LATAM,25_34,standalone,1,11,7,302.55,25.65,0.5093,0.6372,0.3709,0.1509,7,1,32,0.380346,0,
U002280,2023-08-07,694,passive,student,mobile,US,35_44,standalone,3,13,8,378.21,30.02,0.6169,0.3637,0.2589,0.4514,2,2,3,0.034651,0,
U002281,2024-07-29,337,power,premium,tv,APAC,18_24,standalone,3,15,11,1022.39,84.22,0.9254,0.1569,0.6666,0.6637,13,6,1,0.000225,0,
U002282,2024-08-24,311,power,premium,mobile,LATAM,45_54,bundle,4,17,8,832.48,59.28,0.99,0.01,0.7802,0.7445,10,8,2,0.000357,0,
