user_id,signup_date,tenure_days,behavioral_segment,plan,primary_device,region,age_group,bundle_type,num_services
U003354,2023-02-03,879,casual,individual,mobile,EU,25_34,bundle,3
U003355,2024-05-13,414,passive,student,mobile,US,35_44,standalone,1
U003356,2025-04-13,79,passive,student,mobile,LATAM,18_24,standalone,2
U003357,2023-04-30,793,power,individual,mobile,APAC,35_44,standalone,5
U003358,2024-12-20,193,at_risk,student,tv,LATAM,18_24,bundle,3
U003359,2024-02-28,489,power,student,tablet,LATAM,25_34,standalone,4
U003360,2023-01-26,887,power,family,mobile,US,55_plus,standalone,3
U003361,2023-08-23,678,at_risk,family,mobile,LATAM,35_44,standalone,3
U003362,2025-04-22,70,casual,student,mobile,EU,55_plus,bundle,3
U003363,2023-06-18,744,casual,individual,mobile,US,25_34,standalone,1
U003364,2025-01-12,170,passive,student,desktop,LATAM,45_54,standalone,1
U003365,2023-08-19,682,at_risk,individual,tv,US,18_24,standalone,3
U003366,2023-12-09,570,power,premium,tv,EU,25_34,bundle,5
U003367,2024-09-24,280,passive,individual,desktop,EU,25_34,standalone,2
U003368,2024-05-29,398,casual,student,tv,LATAM,18_24,standalone,4
U003369,2025-02-19,132,power,individual,mobile,LATAM,55_plus,standalone,4
U003370,2023-01-24,889,casual,family,tv,LATAM,35_44,bundle,2
U003371,2024-11-06,237,casual,individual,tablet,EU,35_44,standalone,5
U003372,2024-09-06,298,casual,premium,mobile,US,35_44,standalone,2
U003373,2024-03-20,468,casual,individual,tv,LATAM,25_34,standalone,3
U003374,2023-10-25,615,passive,student,tv,LATAM,55_plus,bundle,1
U003375,2024-03-18,470,passive,individual,mobile,EU,35_44,bundle,2
U003376,2024-03-19,469,passive,family,tv,EU,18_24,bundle,3
U003377,2024-01-11,537,at_risk,individual,mobile,LATAM,25_34,standalone,2
U003378,2023-05-16,777,casual,premium,mobile,LATAM,18_24,standalone,3
U003379,2024-06-22,374,casual,premium,mobile,LATAM,35_44,bundle,2
U003380,2023-06-08,754,casual,student,tv,EU,35_44,standalone,3
U003381,2023-07-17,715,passive,student,tablet,US,55_plus,standalone,1
U003382,2023-02-15,867,power,individual,tv,EU,55_plus,standalone,4
U003383,2023-03-29,825,casual,family,tv,LATAM,18_24,bundle,3
U003384,2023-07-07,725,power,family,mobile,LATAM,18_24,bundle,3
U003385,2024-10-30,244,casual,individual,tv,LATAM,45_54,standalone,2
U003386,2023-07-28,704,at_risk,premium,mobile,LATAM,35_44,bundle,2
U003387,2023-08-30,671,passive,individual,tv,LATAM,25_34,bundle,2
U003388,2024-09-22,282,casual,family,tv,US,35_44,standalone,3
U003389,2023-10-20,620,passive,family,mobile,LATAM,25_34,standalone,1
U003390,2024-10-24,250,passive,student,desktop,EU,35_44,bundle,2
U003391,2024-03-03,485,casual,individual,mobile,LATAM,55_plus,standalone,4
U003392,2023-07-09,723,casual,individual,tv,LATAM,35_44,standalone,1
U003393,2024-12-19,194,passive,premium,tv,LATAM,25_34,standalone,4
U003394,2024-08-12,323,power,individual,tv,LATAM,25_34,standalone,4
U003395,2023-07-10,722,casual,family,tv,US,55_plus,bundle,3
U003396,2024-05-02,425,casual,individual,mobile,US,35_44,standalone,3
U003397,2023-02-16,866,passive,individual,desktop,US,35_44,bundle,1
U003398,2025-05-26,36,at_risk,premium,tv,EU,18_24,standalone,4
U003399,2023-09-12,658,passive,individual,tv,LATAM,55_plus,standalone,2
U003400,2023-06-23,739,casual,family,tv,LATAM,25_34,standalone,3
U003401,2023-03-25,829,power,individual,mobile,LATAM,55_plus,standalone,5
U003402,2025-01-16,166,passive,student,tablet,LATAM,18_24,standalone,2
U003403,2023-01-26,887,at_risk,student,mobile,LATAM,25_34,standalone,2
U003404,2024-06-25,371,at_risk,individual,tablet,US,25_34,standalone,2
U003405,2024-07-30,336,at_risk,family,mobile,EU,25_34,standalone,3
U003406,2024-07-27,339,power,individual,tablet,LATAM,55_plus,bundle,4
U003407,2023-11-24,585,passive,individual,desktop,LATAM,25_34,bundle,1
U003408,2023-11-05,604,at_risk,student,desktop,EU,45_54,standalone,4
U003409,2024-04-15,442,passive,family,tablet,EU,45_54,standalone,2
U003410,2025-04-01,91,passive,family,tv,US,25_34,bundle,2
U003411,2023-01-24,889,casual,family,tv,LATAM,35_44,standalone,3
U003412,2024-11-20,223,passive,premium,mobile,LATAM,45_54,standalone,2
U003413,2025-03-12,111,casual,student,tv,US,35_44,standalone,1
U003414,2023-12-29,550,power,student,tv,LATAM,25_34,standalone,4
U003415,2024-06-07,389,at_risk,individual,mobile,US,45_54,bundle,3
U003416,2023-12-13,566,at_risk,individual,tv,LATAM,35_44,standalone,2
U003417,2023-05-01,792,at_risk,family,mobile,US,55_plus,standalone,2
U003418,2025-03-09,114,casual,family,tv,US,35_44,standalone,3
U003419,2024-09-27,277,power,student,tv,LATAM,25_34,standalone,4
U003420,2024-03-09,479,casual,premium,tablet,LATAM,25_34,bundle,3
U003421,2023-07-16,716,at_risk,student,mobile,LATAM,45_54,standalone,3
U003422,2023-12-26,553,passive,family,mobile,EU,55_plus,standalone,3
U003423,2024-07-03,363,at_risk,individual,tv,APAC,25_34,bundle,4
U003424,2023-12-18,561,casual,family,tv,LATAM,18_24,bundle,4
U003425,2023-01-30,883,passive,student,mobile,LATAM,18_24,bundle,1
U003426,2024-04-09,448,passive,premium,tv,EU,25_34,standalone,2
U003427,2023-04-24,799,casual,premium,desktop,EU,25_34,bundle,4
U003428,2023-07-23,709,at_risk,individual,tablet,EU,25_34,standalone,1
U003429,2024-09-12,292,passive,individual,mobile,LATAM,18_24,standalone,2
U003430,2024-10-27,247,power,family,mobile,LATAM,25_34,bundle,3
U003431,2023-08-01,700,power,individual,tv,APAC,55_plus,standalone,4
U003432,2024-12-03,210,at_risk,individual,tv,LATAM,25_34,standalone,2
U003433,2024-08-12,323,passive,individual,desktop,LATAM,35_44,standalone,1
U003434,2024-11-08,235,passive,premium,mobile,EU,18_24,standalone,4
U003435,2023-12-21,558,passive,family,tv,US,35_44,bundle,2
U003436,2024-09-18,286,casual,student,desktop,LATAM,55_plus,standalone,4
U003437,2023-11-06,603,passive,premium,mobile,APAC,25_34,standalone,1
U003438,2023-03-10,844,at_risk,individual,desktop,US,45_54,bundle,2
U003439,2023-06-10,752,power,student,tv,LATAM,18_24,standalone,5
U003440,2023-02-27,855,passive,premium,tv,LATAM,25_34,standalone,2
U003441,2025-05-11,51,casual,individual,mobile,US,18_24,standalone,4
U003442,2024-05-01,426,casual,student,tablet,US,25_34,standalone,3
U003443,2024-11-22,221,casual,individual,desktop,LATAM,25_34,bundle,2
U003444,2023-03-25,829,at_risk,family,mobile,US,35_44,bundle,3
U003445,2023-09-20,650,power,student,tablet,LATAM,25_34,standalone,4
U003446,2024-08-27,308,casual,individual,mobile,LATAM,45_54,standalone,2
U003447,2024-01-28,520,passive,student,mobile,APAC,25_34,bundle,2
U003448,2023-12-22,557,power,individual,tv,LATAM,25_34,bundle,5
U003449,2024-03-27,461,passive,individual,tv,EU,25_34,standalone,2
U003450,2024-04-14,443,at_risk,student,mobile,LATAM,35_44,bundle,2
U003451,2025-04-14,78,power,premium,mobile,LATAM,45_54,standalone,4
U003452,2024-05-03,424,power,family,mobile,LATAM,45_54,bundle,2
U003453,2024-08-02,333,at_risk,family,mobile,APAC,35_44,standalone,2
U003454,2023-06-20,742,power,premium,mobile,LATAM,55_plus,standalone,4
U003455,2023-05-10,783,power,premium,mobile,LATAM,25_34,standalone,5
U003456,2023-08-18,683,at_risk,family,tablet,LATAM,55_plus,standalone,2
U003457,2025-05-06,56,at_risk,individual,mobile,US,25_34,standalone,4
U003458,2023-05-31,762,passive,family,desktop,LATAM,25_34,bundle,2
U003459,2024-06-21,375,passive,individual,mobile,LATAM,25_34,standalone,1
U003460,2024-06-04,392,at_risk,individual,tv,US,35_44,standalone,3
U003461,2023-03-01,853,passive,individual,mobile,EU,25_34,standalone,3
U003462,2023-05-08,785,passive,individual,mobile,EU,18_24,standalone,2
U003463,2025-04-18,74,at_risk,individual,tv,APAC,25_34,bundle,2
U003464,2024-07-23,343,passive,family,mobile,LATAM,25_34,bundle,2
U003465,2023-08-19,682,casual,individual,mobile,LATAM,35_44,standalone,3
U003466,2024-02-18,499,casual,individual,mobile,LATAM,55_plus,standalone,2
U003467,2024-10-20,254,casual,student,tablet,EU,55_plus,standalone,4
U003468,2024-03-01,487,casual,premium,mobile,EU,35_44,standalone,3
U003469,2023-05-09,784,casual,individual,mobile,US,35_44,bundle,3
U003470,2024-11-19,224,casual,individual,mobile,LATAM,35_44,standalone,2
U003471,2023-08-22,679,at_risk,family,tv,LATAM,45_54,bundle,1
U003472,2023-09-01,669,casual,family,desktop,LATAM,35_44,bundle,3
U003473,2023-04-22,801,power,individual,mobile,LATAM,35_44,standalone,3
U003474,2024-09-15,289,casual,family,mobile,LATAM,25_34,standalone,3
U003475,2024-11-25,218,casual,individual,tv,LATAM,45_54,standalone,5
U003476,2024-02-10,507,passive,premium,desktop,LATAM,35_44,bundle,1
U003477,2024-02-25,492,casual,individual,mobile,LATAM,18_24,standalone,3
U003478,2024-06-10,386,casual,family,tablet,APAC,35_44,bundle,2
U003479,2023-07-24,708,at_risk,student,tv,APAC,25_34,standalone,2
U003480,2023-07-07,725,power,family,mobile,EU,25_34,standalone,4
U003481,2024-10-30,244,power,individual,tablet,EU,35_44,standalone,3
U003482,2023-07-10,722,at_risk,individual,tv,LATAM,35_44,standalone,3
U003483,2024-11-13,230,passive,family,mobile,LATAM,55_plus,standalone,3
U003484,2024-06-11,385,passive,family,mobile,LATAM,55_plus,bundle,2
U003485,2025-05-09,53,at_risk,individual,mobile,LATAM,25_34,standalone,3
U003486,2024-08-09,326,at_risk,premium,mobile,EU,18_24,standalone,4
U003487,2023-02-18,864,power,individual,tablet,LATAM,18_24,bundle,4
U003488,2024-05-12,415,passive,individual,tv,APAC,55_plus,bundle,1
U003489,2023-09-22,648,passive,student,tablet,US,25_34,standalone,2
U003490,2025-02-27,124,casual,individual,tv,LATAM,25_34,bundle,1
U003491,2023-11-26,583,at_risk,premium,mobile,EU,35_44,standalone,2
U003492,2024-07-13,353,casual,student,mobile,EU,18_24,standalone,1
U003493,2023-08-23,678,at_risk,premium,tablet,US,35_44,bundle,2
U003494,2023-03-16,838,passive,individual,mobile,LATAM,45_54,bundle,1
U003495,2024-02-24,493,casual,family,mobile,LATAM,35_44,bundle,3
U003496,2025-03-04,119,power,student,tv,US,25_34,bundle,5
U003497,2024-04-13,444,at_risk,family,tablet,EU,18_24,bundle,1
U003498,2025-02-14,137,passive,premium,mobile,LATAM,25_34,standalone,2
U003499,2024-05-06,421,power,individual,tv,EU,25_34,standalone,2
U003500,2025-04-09,83,power,individual,mobile,LATAM,25_34,bundle,3
U003501,2023-11-22,587,passive,family,tablet,APAC,18_24,standalone,3
U003502,2024-09-04,300,power,family,tv,LATAM,35_44,bundle,3
U003503,2024-12-08,205,passive,student,tablet,EU,25_34,standalone,2
U003504,2025-05-17,45,passive,family,mobile,LATAM,25_34,standalone,1
U003505,2023-04-20,803,casual,family,tv,EU,25_34,standalone,1
U003506,2023-06-03,759,passive,family,mobile,EU,25_34,bundle,1
U003507,2023-06-25,737,casual,individual,tv,LATAM,35_44,bundle,3
U003508,2025-04-12,80,at_risk,individual,desktop,LATAM,18_24,standalone,2
U003509,2024-08-01,334,at_risk,premium,mobile,APAC,35_44,standalone,3
U003510,2023-02-06,876,casual,individual,tv,APAC,35_44,standalone,2
U003511,2024-01-15,533,casual,individual,mobile,EU,35_44,standalone,3
U003512,2025-02-10,141,casual,premium,tv,LATAM,55_plus,standalone,2
U003513,2025-01-30,152,at_risk,individual,tv,LATAM,45_54,standalone,3
U003514,2024-10-15,259,casual,individual,mobile,LATAM,35_44,bundle,2
U003515,2023-02-06,876,passive,family,tv,US,45_54,standalone,2
U003516,2025-01-05,177,at_risk,family,desktop,LATAM,55_plus,standalone,3
U003517,2023-04-07,816,power,premium,tablet,LATAM,45_54,standalone,3
U003518,2023-10-20,620,passive,family,desktop,APAC,35_44,bundle,2
U003519,2023-03-22,832,power,individual,mobile,US,45_54,standalone,4
U003520,2023-06-13,749,passive,individual,desktop,US,25_34,standalone,1
U003521,2024-08-16,319,casual,student,mobile,APAC,55_plus,standalone,2
U003522,2023-06-11,751,at_risk,premium,mobile,US,18_24,standalone,1
U003523,2025-01-05,177,casual,student,mobile,LATAM,25_34,bundle,5
U003524,2024-09-21,283,power,individual,mobile,APAC,18_24,bundle,3
U003525,2024-11-29,214,at_risk,individual,tablet,APAC,45_54,bundle,1
U003526,2025-02-06,145,at_risk,student,mobile,LATAM,25_34,standalone,1
U003527,2025-03-15,108,passive,individual,tv,LATAM,35_44,standalone,1
U003528,2024-12-20,193,passive,family,mobile,LATAM,35_44,standalone,2
U003529,2025-02-17,134,casual,student,mobile,LATAM,25_34,bundle,3
U003530,2024-07-05,361,passive,premium,tablet,LATAM,45_54,bundle,2
U003531,2025-03-31,92,power,premium,tv,LATAM,25_34,bundle,5
U003532,2025-04-09,83,power,student,mobile,US,35_44,bundle,4
U003533,2023-01-21,892,at_risk,premium,tablet,LATAM,45_54,bundle,2
U003534,2025-03-17,106,passive,individual,tablet,EU,25_34,standalone,3
U003535,2025-03-29,94,casual,student,mobile,US,25_34,bundle,3
U003536,2025-05-06,56,power,individual,mobile,LATAM,18_24,standalone,4
U003537,2025-02-06,145,at_risk,family,desktop,EU,35_44,standalone,2
U003538,2024-02-28,489,power,family,mobile,US,45_54,bundle,5
U003539,2023-06-12,750,casual,individual,mobile,EU,18_24,standalone,3
U003540,2023-08-31,670,power,family,mobile,EU,18_24,standalone,4
U003541,2024-01-13,535,power,family,mobile,EU,35_44,standalone,5
U003542,2025-03-19,104,casual,family,desktop,EU,35_44,bundle,3
U003543,2023-07-28,704,at_risk,individual,desktop,US,25_34,standalone,1
U003544,2025-04-30,62,casual,family,tv,LATAM,25_34,standalone,3
U003545,2023-11-30,579,casual,family,tv,US,25_34,standalone,2
U003546,2024-06-10,386,passive,student,tablet,US,18_24,standalone,3
U003547,2023-04-25,798,passive,family,tv,APAC,35_44,standalone,1
U003548,2024-09-07,297,passive,individual,tv,US,35_44,bundle,2
U003549,2023-11-23,586,passive,family,desktop,LATAM,45_54,standalone,2
U003550,2024-05-14,413,passive,family,mobile,LATAM,35_44,standalone,1
U003551,2024-03-04,484,passive,individual,mobile,LATAM,18_24,bundle,2
U003552,2023-03-07,847,passive,student,tablet,LATAM,25_34,standalone,3
U003553,2023-09-20,650,passive,family,tv,US,45_54,bundle,1
U003554,2024-06-05,391,passive,family,mobile,APAC,35_44,standalone,2
U003555,2024-05-08,419,power,family,mobile,LATAM,45_54,standalone,4
U003556,2023-09-27,643,passive,family,tv,APAC,25_34,bundle,1
U003557,2024-08-04,331,passive,individual,tv,EU,18_24,bundle,2
U003558,2025-01-06,176,casual,individual,desktop,LATAM,45_54,bundle,3
U003559,2024-04-20,437,at_risk,family,tablet,LATAM,25_34,bundle,2
U003560,2025-04-03,89,casual,individual,tv,APAC,18_24,standalone,1
U003561,2025-01-05,177,casual,family,tv,EU,35_44,standalone,2
U003562,2024-05-31,396,at_risk,individual,tv,LATAM,35_44,bundle,3
U003563,2023-07-09,723,casual,student,mobile,US,25_34,bundle,3
U003564,2023-07-22,710,casual,family,mobile,LATAM,35_44,standalone,3
U003565,2024-10-17,257,casual,family,mobile,US,25_34,standalone,4
U003566,2024-05-30,397,at_risk,family,desktop,LATAM,45_54,standalone,1
U003567,2025-01-19,163,casual,individual,desktop,LATAM,45_54,bundle,3
U003568,2023-08-14,687,passive,family,mobile,LATAM,35_44,bundle,2
U003569,2024-10-30,244,passive,individual,tablet,US,18_24,standalone,1
U003570,2023-07-06,726,passive,family,tv,LATAM,35_44,standalone,1
U003571,2023-05-30,763,at_risk,family,mobile,US,45_54,bundle,3
U003572,2023-10-10,630,at_risk,individual,mobile,EU,25_34,standalone,2
U003573,2024-08-18,317,casual,family,desktop,US,25_34,bundle,3
U003574,2023-02-23,859,at_risk,individual,mobile,APAC,55_plus,bundle,2
U003575,2023-10-13,627,casual,individual,tv,EU,45_54,bundle,4
U003576,2023-11-17,592,power,family,tv,LATAM,55_plus,standalone,5
U003577,2023-05-18,775,casual,student,tv,LATAM,25_34,bundle,3
U003578,2023-04-26,797,passive,premium,tv,US,18_24,bundle,1
U003579,2025-03-26,97,power,individual,tv,US,18_24,standalone,5
U003580,2023-04-26,797,passive,individual,desktop,APAC,35_44,standalone,3
U003581,2023-08-05,696,casual,family,mobile,LATAM,45_54,standalone,5
U003582,2024-12-04,209,casual,individual,mobile,LATAM,25_34,standalone,4
U003583,2024-09-07,297,power,premium,mobile,EU,25_34,standalone,3
U003584,2023-08-16,685,at_risk,individual,tv,EU,45_54,standalone,2
U003585,2024-11-25,218,casual,individual,tv,LATAM,18_24,bundle,1
U003586,2024-05-03,424,power,student,tv,LATAM,18_24,bundle,3
U003587,2023-10-10,630,casual,student,mobile,EU,55_plus,bundle,2
U003588,2023-11-13,596,casual,student,tv,LATAM,35_44,bundle,3
U003589,2023-04-01,822,passive,student,tablet,EU,45_54,standalone,3
U003590,2025-02-24,127,casual,individual,tv,APAC,55_plus,standalone,5
U003591,2024-09-18,286,power,individual,tv,LATAM,45_54,standalone,5
U003592,2023-01-26,887,at_risk,individual,tv,LATAM,25_34,standalone,2
U003593,2024-01-23,525,casual,individual,tv,APAC,35_44,bundle,2
U003594,2024-10-28,246,power,student,mobile,LATAM,35_44,bundle,4
U003595,2024-09-22,282,passive,student,tv,LATAM,55_plus,standalone,1
U003596,2024-08-10,325,passive,student,mobile,US,18_24,standalone,4
U003597,2024-02-05,512,passive,individual,mobile,US,35_44,standalone,1
U003598,2024-09-27,277,casual,student,tv,LATAM,45_54,bundle,4
U003599,2023-12-08,571,casual,individual,mobile,US,25_34,standalone,2
U003600,2024-05-10,417,casual,premium,mobile,LATAM,35_44,standalone,2
U003601,2023-12-18,561,power,individual,tablet,LATAM,25_34,standalone,2
U003602,2025-01-17,165,casual,student,tv,LATAM,18_24,standalone,4
U003603,2023-12-06,573,at_risk,family,mobile,US,18_24,bundle,3
U003604,2023-03-19,835,passive,individual,mobile,EU,35_44,bundle,1
U003605,2025-02-04,147,casual,student,tv,US,18_24,bundle,4
U003606,2024-08-20,315,casual,family,tv,EU,35_44,bundle,4
U003607,2023-10-06,634,passive,family,tv,LATAM,25_34,standalone,2
U003608,2023-12-12,567,casual,premium,tv,LATAM,18_24,bundle,1
U003609,2023-10-23,617,power,premium,tablet,LATAM,25_34,standalone,4
U003610,2024-01-31,517,power,individual,mobile,EU,35_44,standalone,5
U003611,2023-10-16,624,passive,family,tv,US,25_34,bundle,1
U003612,2023-12-19,560,passive,individual,mobile,EU,35_44,bundle,3
U003613,2025-03-29,94,power,premium,mobile,LATAM,45_54,standalone,3
U003614,2023-08-17,684,power,individual,desktop,APAC,45_54,bundle,4
U003615,2024-05-08,419,passive,individual,tablet,EU,35_44,bundle,1
U003616,2025-04-18,74,passive,student,mobile,APAC,35_44,standalone,2
U003617,2024-06-10,386,passive,individual,mobile,LATAM,35_44,bundle,3
U003618,2024-05-18,409,power,individual,tablet,LATAM,25_34,standalone,5
U003619,2025-03-18,105,passive,family,mobile,US,18_24,standalone,2
U003620,2023-01-16,897,at_risk,student,desktop,LATAM,55_plus,standalone,1
U003621,2024-11-20,223,passive,family,mobile,EU,45_54,bundle,3
U003622,2024-08-17,318,power,student,mobile,LATAM,35_44,bundle,4
U003623,2024-05-13,414,passive,individual,mobile,US,35_44,standalone,2
U003624,2023-06-07,755,casual,individual,tv,LATAM,35_44,standalone,3
U003625,2023-08-24,677,power,individual,mobile,US,18_24,standalone,4
U003626,2023-07-31,701,casual,individual,mobile,LATAM,25_34,standalone,2
U003627,2024-11-07,236,at_risk,individual,desktop,APAC,25_34,standalone,3
U003628,2023-05-27,766,casual,student,mobile,LATAM,45_54,bundle,3
U003629,2023-06-10,752,at_risk,family,tv,US,35_44,standalone,3
U003630,2024-04-23,434,casual,individual,mobile,LATAM,25_34,bundle,4
U003631,2024-02-12,505,casual,family,tv,LATAM,25_34,bundle,1
U003632,2025-04-30,62,power,family,mobile,LATAM,45_54,standalone,4
U003633,2023-08-09,692,passive,student,tv,LATAM,45_54,bundle,2
U003634,2023-02-16,866,power,premium,tablet,US,45_54,bundle,4
U003635,2024-04-16,441,casual,family,desktop,LATAM,25_34,standalone,2
U003636,2024-02-17,500,casual,family,desktop,US,25_34,standalone,2
U003637,2024-03-24,464,casual,family,mobile,EU,35_44,bundle,3
U003638,2025-03-22,101,casual,individual,mobile,EU,18_24,bundle,3
U003639,2023-12-10,569,power,premium,mobile,LATAM,25_34,bundle,4
U003640,2023-09-12,658,casual,student,tv,LATAM,25_34,standalone,2
U003641,2023-03-16,838,at_risk,student,mobile,LATAM,35_44,bundle,3
