user_id,churn_probability,will_churn_30d,churn_date
U003606,0.011958,0,
U003607,0.081708,0,
U003608,0.006503,0,
U003609,0.000351,0,
U003610,0.000974,0,
U003611,0.050206,0,
U003612,0.203822,0,
U003613,0.000449,0,
U003614,0.000578,0,
U003615,0.099364,0,
U003616,0.32128,1,2025-07-08
U003617,0.319495,1,2025-07-18
U003618,0.001123,0,
U003619,0.664936,0,
U003620,0.703207,1,2025-07-11
U003621,0.094539,0,
U003622,0.000113,0,
U003623,0.194477,0,
U003624,0.004956,0,
U003625,0.000547,0,
U003626,0.051498,0,
U003627,0.699892,1,2025-07-20
U003628,0.019551,0,
U003629,0.972692,1,2025-07-03
U003630,0.003141,0,
U003631,0.016292,0,
U003632,0.0013,0,
U003633,0.20567,0,
U003634,0.000163,0,
U003635,0.012746,0,
U003636,0.006028,0,
U003637,0.002976,0,
U003638,0.019044,0,
U003639,0.000372,0,
U003640,0.023386,0,
U003641,0.529178,1,2025-07-26
U003642,0.002732,0,
U003643,0.003497,0,
U003644,0.004674,0,
U003645,0.001359,0,
U003646,0.054753,0,
U003647,0.027087,0,
U003648,0.003503,0,
U003649,0.470437,0,
U003650,0.019956,0,
U003651,0.402021,1,2025-07-15
U003652,0.579934,1,2025-07-26
U003653,0.0008,0,
U003654,0.002004,0,
U003655,0.030024,0,
U003656,0.000139,0,
U003657,0.02179,0,
U003658,0.150282,0,
U003659,0.008149,0,
U003660,0.00906,0,
U003661,0.008598,0,
U003662,0.290594,0,
U003663,0.241831,0,
U003664,0.002361,0,
U003665,0.046021,0,
U003666,0.011977,0,
U003667,0.033099,0,
U003668,0.152047,1,2025-07-31
U003669,0.744806,0,
U003670,0.006298,0,
U003671,0.012691,0,
U003672,0.69657,1,2025-07-18
U003673,0.002484,0,
U003674,0.000215,0,
U003675,0.245126,1,2025-07-30
U003676,0.267664,0,
U003677,0.185802,0,
U003678,0.075217,0,
U003679,0.173644,0,
U003680,0.000639,0,
U003681,0.085849,0,
U003682,0.365049,0,
U003683,0.56177,1,2025-07-20
U003684,0.00153,0,
U003685,0.001465,0,
U003686,0.741523,1,2025-07-31
U003687,0.019304,0,
U003688,0.000675,0,
U003689,0.270286,1,2025-07-06
U003690,0.031161,0,
U003691,0.020674,0,
U003692,0.003058,0,
U003693,0.001179,0,
U003694,0.191409,0,
U003695,0.027581,0,
U003696,0.000558,0,
U003697,0.042847,0,
U003698,0.001285,0,
U003699,0.000306,0,
U003700,0.021969,0,
U003701,0.006928,0,
U003702,0.004891,0,
U003703,0.002466,0,
U003704,0.00123,0,
U003705,0.003308,0,
U003706,0.001367,0,
U003707,0.001139,0,
U003708,0.000773,0,
U003709,0.00386,0,
U003710,0.399548,0,
U003711,0.001491,0,
U003712,0.242491,0,
U003713,0.110687,0,
U003714,0.001826,0,
U003715,0.001282,0,
U003716,0.001304,0,
U003717,0.00344,0,
U003718,0.01648,0,
U003719,0.005737,0,
U003720,0.974949,1,2025-07-28
U003721,0.023539,0,
U003722,0.064716,0,
U003723,0.29136,1,2025-07-25
U003724,0.084654,0,
U003725,0.600582,1,2025-07-13
U003726,0.174397,0,
U003727,0.007424,0,
U003728,0.002774,0,
U003729,0.008271,0,
U003730,0.013615,0,
U003731,0.0063,0,
U003732,0.002051,0,
U003733,0.006365,0,
U003734,0.064324,0,
U003735,0.0563,0,
U003736,0.011031,0,
U003737,0.008311,0,
U003738,0.148458,0,
U003739,0.122695,0,
U003740,0.002988,0,
U003741,0.254501,0,
U003742,0.000623,0,
U003743,0.09633,0,
U003744,0.326529,0,
U003745,0.004085,0,
U003746,0.035908,0,
U003747,0.593429,1,2025-07-21
U003748,0.057019,0,
U003749,0.018964,0,
U003750,0.159184,1,2025-07-22
U003751,0.00648,0,
U003752,0.12898,0,
U003753,0.930694,1,2025-07-20
U003754,0.000724,0,
U003755,0.007568,0,
U003756,0.007993,0,
U003757,0.001108,0,
U003758,0.017139,0,
U003759,0.002002,0,
U003760,0.337947,1,2025-07-31
U003761,0.000269,0,
U003762,0.088821,0,
U003763,0.280025,0,
U003764,0.012048,0,
U003765,0.020715,0,
U003766,0.026037,0,
U003767,0.571112,1,2025-07-06
U003768,0.764177,1,2025-07-29
U003769,0.000644,0,
U003770,0.00126,0,
U003771,0.177672,1,2025-07-27
U003772,0.173534,1,2025-07-15
U003773,0.079098,0,
U003774,0.254117,0,
U003775,0.000228,0,
U003776,0.010215,0,
U003777,0.444115,1,2025-07-13
U003778,0.20141,0,
U003779,0.004083,0,
U003780,0.230077,0,
U003781,0.000666,0,
U003782,0.656861,1,2025-07-08
U003783,0.004772,0,
U003784,0.047989,0,
U003785,0.026502,0,
U003786,0.202584,0,
U003787,0.572556,0,
U003788,0.003337,0,
U003789,0.206258,0,
U003790,0.73664,0,
U003791,0.562981,0,
U003792,0.03664,0,
U003793,0.07053,0,
U003794,0.03603,0,
U003795,0.074339,0,
U003796,0.004496,0,
U003797,0.508589,1,2025-07-10
U003798,0.000358,0,
U003799,0.033526,0,
U003800,0.000269,0,
U003801,0.029456,0,
U003802,0.001002,0,
U003803,0.050088,0,
U003804,0.426522,1,2025-07-15
U003805,0.004936,0,
U003806,0.002326,0,
U003807,0.063067,0,
U003808,0.538084,0,
U003809,0.497267,1,2025-07-24
U003810,0.327238,0,
U003811,0.698804,1,2025-07-17
U003812,0.371518,1,2025-07-18
U003813,0.388147,1,2025-07-28
U003814,0.527291,1,2025-07-02
U003815,0.00288,0,
U003816,0.916497,1,2025-07-10
U003817,0.21878,0,
U003818,0.054253,0,
U003819,0.557175,0,
U003820,0.045899,0,
U003821,0.077041,0,
U003822,0.040306,0,
U003823,0.434369,1,2025-07-09
U003824,0.073558,0,
U003825,0.295535,0,
U003826,0.474418,0,
U003827,0.149572,0,
U003828,0.000426,0,
U003829,0.944327,1,2025-07-17
U003830,0.000438,0,
U003831,0.565677,1,2025-07-10
U003832,0.000263,0,
U003833,0.355291,1,2025-07-21
U003834,0.026708,0,
U003835,0.000195,0,
U003836,0.463893,1,2025-07-14
U003837,0.062809,0,
U003838,0.000384,0,
U003839,0.313943,0,
U003840,0.00017,0,
U003841,0.000325,0,
U003842,0.000271,0,
U003843,0.434377,1,2025-07-27
U003844,0.025176,0,
U003845,0.131844,0,
U003846,0.252152,0,
U003847,0.024764,0,
U003848,0.210897,0,
U003849,0.907786,1,2025-07-26
U003850,0.002731,0,
U003851,0.00048,0,
U003852,0.000859,0,
U003853,0.0426,0,
U003854,0.005098,0,
U003855,0.003859,0,
U003856,0.828642,1,2025-07-26
U003857,0.275981,1,2025-07-11
U003858,0.003661,0,
U003859,0.006614,0,
U003860,0.007064,0,
U003861,0.006388,0,
U003862,0.731418,1,2025-07-22
U003863,0.04563,0,
U003864,0.000239,0,
U003865,0.02372,0,
U003866,0.001477,0,
U003867,0.006656,0,
U003868,0.035082,0,
U003869,0.892968,1,2025-07-26
U003870,0.010165,0,
U003871,0.757716,1,2025-07-02
U003872,0.000562,0,
U003873,0.674952,1,2025-07-14
U003874,0.000453,0,
U003875,0.01905,0,
U003876,0.778232,1,2025-07-15
U003877,0.185738,0,
U003878,0.0006,0,
U003879,0.023828,0,
U003880,0.237933,0,
U003881,0.424908,0,
U003882,0.055258,0,
U003883,0.001321,0,
U003884,0.054641,0,
U003885,0.000728,0,
U003886,0.001376,0,
U003887,0.213732,0,
U003888,0.187879,0,
U003889,0.000546,0,
U003890,0.655188,0,
U003891,0.021634,0,
U003892,0.095194,0,
U003893,0.048281,1,2025-07-22
U003894,0.004111,0,
U003895,0.000912,0,
U003896,0.003772,0,
U003897,0.088893,0,
U003898,0.015675,0,
U003899,0.000566,0,
U003900,0.000131,0,
U003901,0.541081,1,2025-07-05
U003902,0.129886,0,
U003903,0.008765,0,
U003904,0.724897,1,2025-07-03
U003905,0.026563,0,
U003906,0.024512,0,
U003907,0.39487,0,
U003908,0.020665,0,
U003909,0.003552,0,
U003910,0.040458,0,
U003911,0.019817,0,
U003912,0.036118,0,
U003913,0.001229,0,
U003914,0.001979,0,
U003915,0.014229,0,
U003916,0.004898,0,
U003917,0.005711,0,
U003918,0.956432,1,2025-07-16
U003919,0.137296,0,
U003920,0.013642,0,
U003921,0.07895,1,2025-07-02
U003922,0.000244,0,
U003923,0.006266,0,
U003924,0.064344,0,
U003925,0.001461,0,
U003926,0.047679,0,
U003927,0.741745,1,2025-07-14
U003928,0.008306,0,
U003929,0.056128,0,
U003930,0.273081,0,
U003931,0.005598,0,
U003932,0.000803,0,
U003933,0.328363,1,2025-07-25
U003934,0.512206,1,2025-07-04
U003935,0.901535,1,2025-07-30
U003936,0.033916,0,
U003937,0.000111,0,
U003938,0.008008,0,
U003939,0.249478,1,2025-07-16
U003940,0.000195,0,
U003941,0.002107,0,
U003942,0.001729,0,
U003943,0.110847,0,
U003944,0.11784,0,
U003945,0.154372,1,2025-07-06
U003946,0.001323,0,
U003947,0.197917,0,
U003948,0.011625,0,
U003949,0.001021,0,
U003950,0.00763,0,
U003951,0.018861,0,
U003952,0.003448,0,
U003953,0.233397,0,
U003954,0.018218,0,
U003955,0.005589,0,
U003956,0.219126,1,2025-07-13
U003957,0.130874,0,
U003958,0.000256,0,
U003959,0.146549,0,
U003960,0.014654,0,
U003961,0.002725,0,
U003962,0.048096,0,
U003963,0.413494,0,
U003964,0.029827,0,
U003965,0.001204,0,
U003966,0.022246,0,
U003967,0.023978,0,
U003968,0.693692,1,2025-07-20
U003969,0.005774,0,
U003970,0.683914,0,
U003971,0.00362,0,
U003972,0.975871,1,2025-07-24
U003973,0.000646,0,
U003974,0.010486,0,
U003975,0.000359,0,
U003976,0.000205,0,
U003977,0.390393,0,
U003978,0.445862,0,
U003979,0.164473,1,2025-07-30
U003980,0.004132,0,
U003981,0.111005,0,
U003982,0.538882,0,
U003983,0.233487,1,2025-07-06
U003984,0.330067,0,
U003985,0.307239,0,
U003986,0.021008,0,
U003987,0.96399,1,2025-07-05
U003988,0.000167,0,
U003989,0.032147,0,
U003990,0.450346,0,
U003991,0.00105,0,
U003992,0.001909,0,
U003993,0.038394,0,
U003994,0.010055,0,
U003995,0.297265,1,2025-07-20
U003996,0.995993,1,2025-07-28
U003997,0.012476,0,
U003998,0.167248,0,
U003999,0.029751,0,
U004000,0.84263,1,2025-07-02
U004001,0.005114,0,
U004002,0.025176,0,
U004003,0.000406,0,
U004004,0.000292,0,
U004005,0.073418,0,
U004006,0.000827,0,
U004007,0.005775,0,
U004008,0.587011,1,2025-07-03
U004009,0.000373,0,
U004010,0.05026,0,
U004011,0.360381,1,2025-07-12
U004012,0.225288,0,
U004013,0.006546,0,
U004014,0.65562,0,
U004015,0.984046,1,2025-07-02
U004016,0.182474,1,2025-07-30
U004017,0.03851,0,
U004018,0.447952,1,2025-07-16
U004019,0.725689,0,
U004020,0.002637,0,
U004021,0.87211,1,2025-07-08
U004022,0.880502,1,2025-07-06
U004023,0.043219,0,
U004024,0.282937,0,
U004025,0.014086,0,
U004026,0.624618,0,
U004027,0.383774,0,
U004028,0.000232,0,
U004029,0.000501,0,
U004030,0.010213,0,
U004031,0.597027,0,
U004032,0.02895,0,
U004033,0.851294,1,2025-07-30
U004034,0.028629,0,
U004035,0.032645,0,
U004036,0.503643,1,2025-07-05
U004037,0.420908,1,2025-07-17
U004038,0.045171,0,
U004039,0.00012,0,
U004040,0.001279,0,
U004041,0.000516,0,
U004042,0.00596,0,
U004043,0.486437,0,
U004044,0.00545,0,
U004045,0.000964,0,
U004046,0.007684,0,
U004047,0.002085,0,
U004048,0.554494,1,2025-07-30
U004049,0.014113,0,
U004050,0.000227,0,
U004051,0.477369,0,
U004052,0.541298,0,
U004053,0.437852,0,
U004054,0.922521,0,
U004055,0.454189,1,2025-07-19
U004056,0.297735,0,
U004057,0.773906,1,2025-07-12
U004058,0.001625,0,
U004059,0.524074,1,2025-07-26
U004060,0.705504,1,2025-07-30
U004061,0.882483,1,2025-07-19
U004062,0.001332,0,
U004063,0.069072,0,
U004064,0.000886,0,
U004065,0.068351,0,
U004066,0.000662,0,
U004067,0.239523,0,
U004068,0.703398,1,2025-07-12
U004069,0.007913,0,
U004070,0.01018,0,
U004071,0.011935,0,
U004072,0.212435,0,
U004073,0.129375,1,2025-07-13
U004074,0.453851,0,
U004075,0.001125,0,
U004076,0.706163,1,2025-07-02
U004077,0.055887,0,
U004078,0.002593,0,
U004079,0.020828,0,
U004080,0.007006,0,
U004081,0.003408,0,
U004082,0.00055,0,
U004083,0.008188,0,
U004084,0.000361,0,
U004085,0.000158,0,
U004086,0.086146,0,
U004087,0.824985,1,2025-07-05
U004088,0.009952,0,
U004089,0.002789,0,
U004090,0.014949,0,
U004091,0.008805,0,
U004092,0.000363,0,
U004093,0.003807,0,
U004094,0.045602,0,
U004095,0.279056,0,
U004096,0.013828,0,
U004097,0.039588,0,
U004098,0.246689,0,
U004099,0.754954,1,2025-07-24
U004100,0.148128,0,
U004101,0.020268,0,
U004102,0.001196,0,
U004103,0.256768,1,2025-07-13
U004104,0.169671,0,
U004105,0.063342,1,2025-07-17
U004106,0.009004,0,
U004107,0.006345,0,
U004108,0.349504,0,
U004109,0.002601,0,
U004110,0.551048,1,2025-07-25
U004111,0.006547,0,
U004112,0.003671,0,
U004113,0.007196,0,
U004114,0.057387,0,
U004115,0.672961,0,
U004116,0.002005,0,
U004117,0.508234,1,2025-07-12
U004118,0.145925,0,
U004119,0.795107,1,2025-07-28
U004120,0.110348,0,
U004121,0.48667,0,
U004122,0.778588,1,2025-07-10
U004123,0.024439,0,
U004124,0.616779,0,
U004125,0.228141,0,
U004126,0.022293,0,
U004127,0.580286,1,2025-07-16
U004128,0.008128,0,
U004129,0.242635,0,
U004130,0.0005,0,
U004131,0.024714,0,
U004132,0.010982,0,
U004133,0.17933,0,
U004134,0.000991,0,
U004135,0.13409,1,2025-07-23
U004136,0.002044,0,
U004137,0.089348,0,
U004138,0.005306,0,
U004139,0.000267,0,
U004140,0.013904,0,
U004141,0.098723,0,
U004142,0.012073,0,
U004143,0.013777,1,2025-07-04
U004144,0.0002,0,
U004145,0.079588,0,
U004146,0.02399,0,
U004147,0.004756,0,
U004148,0.002402,0,
U004149,0.000786,0,
U004150,0.014895,0,
U004151,0.004369,0,
U004152,0.066599,1,2025-07-18
U004153,0.159357,0,
U004154,0.00371,0,
U004155,0.859791,1,2025-07-26
U004156,0.00432,0,
U004157,0.003378,0,
U004158,0.006196,0,
U004159,0.011003,0,
U004160,0.007592,0,
U004161,0.160776,0,
U004162,0.06091,0,
U004163,0.557384,1,2025-07-10
U004164,0.005869,0,
U004165,0.012372,0,
U004166,0.064973,0,
U004167,0.001975,0,
U004168,0.000762,0,
U004169,0.022626,0,
U004170,0.000319,0,
U004171,0.260139,0,
U004172,0.000498,0,
U004173,0.001013,0,
U004174,0.541634,0,
U004175,0.586008,0,
U004176,0.008151,0,
U004177,0.010326,0,
U004178,0.13228,0,
U004179,0.000392,0,
U004180,0.009208,0,
U004181,0.000279,0,
U004182,0.002936,0,
U004183,0.817136,1,2025-07-21
U004184,0.750632,1,2025-07-19
U004185,0.256924,0,
U004186,0.094416,0,
U004187,0.329156,1,2025-07-13
U004188,0.854526,0,
U004189,0.138902,0,
U004190,0.002225,0,
U004191,0.012549,0,
U004192,0.003871,0,
U004193,0.006647,0,
U004194,0.005627,0,
U004195,0.000302,0,
U004196,0.198251,0,
U004197,0.037278,0,
U004198,0.023341,0,
U004199,0.021036,1,2025-07-02
U004200,0.000245,0,
U004201,0.574934,1,2025-07-10
U004202,0.013159,0,
U004203,0.035144,0,
U004204,0.004077,0,
U004205,0.709236,1,2025-07-14
U004206,0.651643,1,2025-07-10
U004207,0.026385,0,
U004208,0.136039,1,2025-07-28
U004209,0.037938,0,
U004210,0.257276,0,
U004211,0.042558,0,
U004212,0.000581,0,
U004213,0.000312,0,
U004214,0.000341,0,
U004215,0.389416,1,2025-07-23
U004216,0.514331,1,2025-07-05
U004217,0.562901,0,
U004218,0.045366,0,
U004219,0.000777,0,
U004220,0.949877,1,2025-07-13
U004221,0.001926,0,
U004222,0.001543,0,
U004223,0.135157,0,
U004224,0.000219,0,
U004225,0.57383,1,2025-07-03
U004226,0.938883,1,2025-07-03
U004227,0.127812,0,
U004228,0.07142,0,
U004229,0.012184,0,
U004230,0.000498,0,
U004231,0.071757,0,
U004232,0.152738,0,
U004233,0.321686,1,2025-07-20
U004234,0.000431,0,
U004235,0.005202,0,
U004236,0.01805,0,
U004237,0.84602,1,2025-07-10
U004238,0.058807,0,
U004239,0.677168,0,
U004240,0.025302,0,
U004241,0.01314,0,
U004242,0.000812,0,
U004243,0.021319,0,
U004244,0.003874,0,
U004245,0.544816,0,
U004246,0.02989,0,
U004247,0.016146,0,
U004248,0.375752,1,2025-07-16
U004249,0.236618,0,
U004250,0.018218,0,
U004251,0.006639,0,
U004252,0.880529,1,2025-07-28
U004253,0.270939,1,2025-07-31
U004254,0.880104,1,2025-07-20
U004255,0.01704,0,
U004256,0.028413,0,
U004257,0.585099,0,
U004258,0.006772,0,
U004259,0.036354,0,
U004260,0.347306,1,2025-07-18
U004261,0.00059,0,
U004262,0.291937,0,
U004263,0.057823,0,
U004264,0.000324,0,
U004265,0.144953,0,
U004266,0.006782,0,
U004267,0.845943,1,2025-07-28
U004268,0.588726,1,2025-07-18
U004269,0.51977,1,2025-07-19
U004270,0.000716,0,
U004271,0.084695,0,
U004272,0.671722,0,
U004273,0.658859,0,
U004274,0.460465,1,2025-07-16
U004275,0.000424,0,
U004276,0.711486,1,2025-07-12
U004277,0.001428,0,
U004278,0.001292,0,
U004279,0.544312,1,2025-07-26
U004280,0.45472,1,2025-07-25
U004281,0.705301,1,2025-07-07
U004282,0.004794,0,
U004283,0.000266,0,
U004284,0.078072,0,
U004285,0.000989,0,
U004286,0.924931,1,2025-07-14
U004287,0.127831,0,
U004288,0.006934,0,
U004289,0.000633,0,
U004290,0.01339,0,
U004291,0.374314,0,
U004292,0.224593,0,
U004293,0.000539,0,
U004294,0.003387,0,
U004295,0.002936,0,
U004296,0.000275,0,
U004297,0.611676,0,
U004298,0.48169,0,
U004299,0.002245,0,
U004300,0.750808,1,2025-07-26
U004301,0.009904,0,
U004302,0.013568,0,
U004303,0.036998,0,
U004304,0.000515,0,
U004305,0.003457,0,
U004306,0.742784,0,
U004307,0.826358,1,2025-07-21
U004308,0.020627,0,
U004309,0.068669,0,
U004310,0.005874,0,
U004311,0.40009,0,
U004312,0.012274,0,
U004313,0.172856,0,
U004314,0.000122,0,
U004315,0.873997,1,2025-07-13
U004316,0.802313,0,
U004317,0.01838,0,
U004318,0.048626,0,
U004319,0.002651,0,
U004320,0.32317,0,
U004321,0.012985,0,
U004322,0.000719,0,
U004323,0.500671,1,2025-07-04
U004324,0.002514,0,
U004325,0.00881,0,
U004326,0.038405,0,
U004327,0.000201,0,
U004328,0.001421,0,
U004329,0.275846,0,
U004330,0.201702,0,
U004331,0.001195,0,
U004332,0.037957,0,
U004333,0.164124,0,
U004334,0.06849,0,
U004335,0.346754,0,
U004336,0.017049,0,
U004337,0.006269,0,
U004338,0.016188,0,
U004339,0.00723,0,
U004340,0.003252,0,
U004341,0.000341,0,
U004342,0.787904,1,2025-07-17
U004343,0.00856,0,
U004344,0.135477,0,
U004345,0.078797,1,2025-07-15
U004346,0.017151,0,
U004347,0.689503,1,2025-07-18
U004348,0.057536,0,
U004349,0.000466,0,
U004350,0.510478,0,
U004351,0.034705,0,
U004352,0.023749,0,
U004353,0.209042,0,
U004354,0.216109,0,
U004355,0.03444,0,
U004356,0.638357,0,
U004357,0.259588,0,
U004358,0.458604,1,2025-07-08
U004359,6.3e-05,0,
U004360,0.008259,0,
U004361,0.006741,0,
U004362,0.442937,0,
U004363,0.024573,0,
U004364,0.016775,0,
U004365,0.005657,0,
U004366,0.142037,1,2025-07-07
U004367,0.813926,1,2025-07-09
U004368,0.669362,1,2025-07-04
U004369,0.08445,0,
U004370,0.657045,0,
U004371,0.001568,0,
U004372,0.578489,0,
U004373,0.383007,0,
U004374,0.281054,0,
U004375,0.003412,0,
U004376,0.887991,1,2025-07-27
U004377,0.000701,0,
U004378,0.033043,0,
U004379,0.000309,0,
U004380,0.016381,0,
U004381,0.033053,0,
U004382,0.015927,0,
U004383,0.54928,0,
U004384,0.007131,0,
U004385,0.001827,0,
U004386,0.566624,1,2025-07-19
U004387,0.337519,1,2025-07-12
U004388,0.010258,0,
U004389,0.000975,0,
U004390,0.40654,0,
U004391,0.803982,1,2025-07-14
U004392,0.227562,1,2025-07-04
U004393,0.015556,0,
U004394,0.076166,0,
U004395,0.097185,0,
U004396,0.097444,0,
U004397,0.992733,1,2025-07-13
U004398,0.120547,0,
U004399,0.727139,1,2025-07-22
U004400,0.538024,1,2025-07-22
U004401,0.130446,0,
U004402,0.007031,0,
U004403,0.003147,0,
U004404,0.315587,0,
U004405,0.245815,0,
U004406,0.006651,0,
U004407,0.001116,0,
U004408,0.523559,0,
U004409,0.021772,0,
U004410,0.01105,0,
U004411,0.038034,0,
U004412,0.006446,0,
U004413,0.329565,0,
U004414,0.508507,1,2025-07-22
U004415,0.144439,0,
U004416,0.015779,0,
U004417,0.084174,0,
U004418,0.001395,0,
U004419,0.348406,0,
U004420,0.000338,0,
U004421,0.000441,0,
U004422,0.05686,0,
U004423,0.023316,0,
U004424,0.235183,0,
U004425,0.029432,0,
U004426,0.003286,0,
U004427,0.006838,0,
U004428,0.240193,0,
U004429,0.967259,1,2025-07-05
U004430,0.014164,0,
U004431,0.019921,0,
U004432,0.060032,0,
U004433,0.011577,0,
U004434,0.103349,0,
U004435,0.050632,0,
U004436,0.002315,0,
U004437,0.13078,0,
U004438,0.005676,0,
U004439,0.001557,0,
U004440,0.177034,0,
U004441,0.586186,0,
U004442,0.093388,0,
U004443,0.005515,0,
U004444,0.157771,1,2025-07-31
U004445,0.037,0,
U004446,0.013922,0,
U004447,0.091693,1,2025-07-08
U004448,0.004123,0,
U004449,0.014161,0,
U004450,0.794873,1,2025-07-27
U004451,0.046603,0,
U004452,0.885742,1,2025-07-23
U004453,0.03626,0,
U004454,0.003773,0,
U004455,0.00059,0,
U004456,0.01165,0,
U004457,0.001652,0,
U004458,0.214757,0,
U004459,0.147317,0,
U004460,0.816104,1,2025-07-30
U004461,0.000552,0,
U004462,0.001222,0,
U004463,0.000543,0,
U004464,0.188474,0,
U004465,0.083789,0,
U004466,0.013023,0,
U004467,0.375787,0,
U004468,0.019654,0,
U004469,0.009579,0,
U004470,0.242049,0,
U004471,0.000757,0,
U004472,0.000865,0,
U004473,0.001001,0,
U004474,0.004548,0,
U004475,0.98288,1,2025-07-17
U004476,0.016504,0,
U004477,0.303468,1,2025-07-02
U004478,0.018433,0,
U004479,0.448649,0,
U004480,0.425139,1,2025-07-08
U004481,0.029763,0,
U004482,0.559531,0,
U004483,0.128725,0,
U004484,0.121339,0,
U004485,0.01317,0,
U004486,0.053486,0,
U004487,0.154548,0,
U004488,0.589694,0,
U004489,0.584673,1,2025-07-07
U004490,0.069399,0,
U004491,0.77672,1,2025-07-05
U004492,0.75742,0,
U004493,0.254088,0,
U004494,0.000172,0,
U004495,0.000147,0,
U004496,0.001006,0,
U004497,0.000556,0,
U004498,0.564666,1,2025-07-03
U004499,0.005008,0,
U004500,0.067026,0,
U004501,0.92079,1,2025-07-26
U004502,0.171187,0,
U004503,0.007615,0,
U004504,0.268325,0,
U004505,0.476743,1,2025-07-13
U004506,0.174957,0,
U004507,0.000611,0,
U004508,0.07245,1,2025-07-28
U004509,0.000316,0,
U004510,0.102072,0,
U004511,0.001086,0,
U004512,0.011967,0,
U004513,0.371784,0,
U004514,0.000112,0,
U004515,0.614107,0,
U004516,0.674548,1,2025-07-15
U004517,0.010724,0,
U004518,0.00631,0,
U004519,0.000346,0,
U004520,0.436114,0,
U004521,0.035405,0,
U004522,0.000665,0,
U004523,0.009357,0,
U004524,0.000754,0,
U004525,0.153239,0,
U004526,0.02779,0,
U004527,0.001721,0,
U004528,0.654006,1,2025-07-30
U004529,0.011196,0,
U004530,0.036468,0,
U004531,0.235809,0,
U004532,0.66117,1,2025-07-08
U004533,0.011958,0,
U004534,0.582632,1,2025-07-13
U004535,0.001927,0,
U004536,0.643617,1,2025-07-04
U004537,0.054085,0,
U004538,0.087052,0,
U004539,0.000256,0,
U004540,0.332442,0,
U004541,0.205752,0,
U004542,0.003838,0,
U004543,0.00191,0,
U004544,0.173446,0,
U004545,0.000901,0,
U004546,0.452176,1,2025-07-19
U004547,0.063999,0,
U004548,0.019858,0,
U004549,0.001654,0,
U004550,0.703999,0,
U004551,0.010791,0,
U004552,0.517026,1,2025-07-25
U004553,0.000494,0,
U004554,0.000485,0,
U004555,0.002793,0,
U004556,0.07788,0,
U004557,0.047765,0,
U004558,0.003544,0,
U004559,0.247377,0,
U004560,0.072399,0,
U004561,0.001156,0,
U004562,0.001509,0,
U004563,0.060222,0,
U004564,0.044604,0,
U004565,0.015822,0,
U004566,0.018808,0,
U004567,0.323227,0,
U004568,0.000906,0,
U004569,0.234721,0,
U004570,0.000365,0,
U004571,0.205783,0,
U004572,0.005341,0,
U004573,0.645756,0,
U004574,0.00093,0,
U004575,0.617501,0,
U004576,0.000326,0,
U004577,0.621766,0,
U004578,0.000598,0,
U004579,0.000862,0,
U004580,0.460907,1,2025-07-12
U004581,0.001428,0,
U004582,0.031407,0,
U004583,0.276659,0,
U004584,0.938548,1,2025-07-10
U004585,0.054981,0,
U004586,0.049023,0,
U004587,0.042449,0,
U004588,0.040537,0,
U004589,0.001832,0,
U004590,0.520935,0,
U004591,0.000632,0,
U004592,0.700446,0,
U004593,0.286755,0,
U004594,0.019792,0,
U004595,0.015497,0,
U004596,0.000311,0,
U004597,0.009389,0,
U004598,0.011707,0,
U004599,0.00506,0,
U004600,0.043841,0,
U004601,0.00076,0,
U004602,0.046438,0,
U004603,0.02548,0,
U004604,0.006959,0,
U004605,0.497989,1,2025-07-21
U004606,0.006228,0,
U004607,0.00487,0,
U004608,0.125945,0,
U004609,0.017705,0,
U004610,0.469534,1,2025-07-30
U004611,0.439722,0,
U004612,0.104835,0,
U004613,0.007258,0,
U004614,0.000506,0,
U004615,0.00791,0,
